station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
AGC,1996-01-21 00:00,18.86,7.88,61.70,80.00,7.00,M,30.32,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,8.76,KAGC 210000Z 08007KT 15SM CLR M07/M13 A3032 RMK SLPNO T10731134
AGC,1996-01-21 01:00,19.94,9.86,64.40,80.00,8.00,M,30.28,M,15.00,M,SCT,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,9.26,KAGC 210100Z 08008KT 15SM SCT250 M07/M12 A3028 RMK SLPNO T10671123
AGC,1996-01-21 02:00,18.86,9.86,67.44,90.00,6.00,M,30.28,M,15.00,M,SCT,SCT,   ,   ,4000.00,25000.00,M,M,M,M,M,M,M,M,M,9.70,KAGC 210200Z 09006KT 15SM SCT040 SCT250 M07/M12 A3028 RMK SLPNO T10731123
AGC,1996-01-21 03:00,20.84,10.94,65.04,90.00,6.00,M,30.27,M,15.00,M,SCT,   ,   ,   ,4000.00,M,M,M,M,M,M,M,M,M,M,12.09,KAGC 210300Z 09006KT 15SM SCT040 M06/M12 A3027 RMK SLPNO T10621117
AGC,1996-01-21 04:00,21.92,11.84,64.66,80.00,6.00,M,30.28,M,15.00,M,SCT,   ,   ,   ,4000.00,M,M,M,M,M,M,M,M,M,M,13.39,KAGC 210400Z 08006KT 15SM SCT040 M06/M11 A3028 RMK SLPNO T10561112
AGC,1996-01-21 05:00,23.90,8.96,52.33,140.00,10.00,M,30.23,M,15.00,M,OVC,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,12.81,KAGC 210500Z 14010KT 15SM OVC080 M05/M13 A3023 RMK SLPNO T10451128
AGC,1996-01-21 07:00,25.88,8.96,48.18,140.00,6.00,M,30.23,M,15.00,M,OVC,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,18.16,KAGC 210700Z 14006KT 15SM OVC080 M03/M13 A3023 RMK SLPNO T10341128
AGC,1996-01-21 08:00,25.88,10.94,52.64,130.00,10.00,M,30.22,M,15.00,M,SCT,OVC,   ,   ,5000.00,8000.00,M,M,M,M,M,M,M,M,M,15.29,KAGC 210800Z 13010KT 15SM SCT050 OVC080 M03/M12 A3022 RMK SLPNO T10341117
AGC,1996-01-21 09:00,26.96,10.94,50.34,180.00,6.00,M,30.23,M,15.00,M,SCT,OVC,   ,   ,5000.00,8000.00,M,M,M,M,M,M,M,M,M,19.46,KAGC 210900Z 18006KT 15SM SCT050 OVC080 M03/M12 A3023 RMK SLPNO T10281117
AGC,1996-01-21 10:00,27.86,9.86,46.23,180.00,10.00,M,30.23,M,15.00,M,OVC,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,17.78,KAGC 211000Z 18010KT 15SM OVC050 M02/M12 A3023 RMK SLPNO T10231123
AGC,1996-01-21 11:00,26.96,11.84,52.39,150.00,8.00,M,30.24,M,15.00,M,OVC,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,17.90,KAGC 211100Z 15008KT 15SM OVC050 M03/M11 A3024 RMK SLPNO T10281112
AGC,1996-01-21 12:00,27.86,14.00,55.53,230.00,3.00,M,30.26,M,15.00,M,OVC,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,23.96,KAGC 211200Z 23003KT 15SM OVC050 M02/M10 A3026 RMK SLPNO T10231100
AGC,1996-01-21 13:00,28.94,14.00,53.13,240.00,10.00,M,30.29,M,15.00,M,OVC,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,19.13,KAGC 211300Z 24010KT 15SM OVC050 M02/M10 A3029 RMK SLPNO T10171100
AGC,1996-01-21 13:35,M,M,M,240.00,10.00,M,30.30,M,2.00,M,BKN,OVC,   ,   ,1000.00,5000.00,M,M,-SHSN,M,M,M,M,M,M,M,KAGC 211335Z 24010KT 2SM -SHSN BKN010 OVC050 A3030 RMK SB15 VSBY 1V3; SLPNO
AGC,1996-01-21 14:00,27.86,19.94,71.79,210.00,10.00,M,30.30,M,2.00,M,BKN,OVC,   ,   ,1000.00,5000.00,M,M,-SHSN,M,M,M,M,M,M,17.78,KAGC 211400Z 21010KT 2SM -SHSN BKN010 OVC050 M02/M07 A3030 RMK SB15 VSBY 1V3; SLPNO T10231067
AGC,1996-01-21 14:43,M,M,M,180.00,5.00,M,30.29,M,4.00,M,OVC,SCT,OVC,   ,M,1000.00,2500.00,M,-SHSN,M,M,M,M,M,M,M,KAGC 211443Z 18005KT 4SM -SHSN OVC/// SCT010 OVC025 A3029 RMK S2; SLPNO
AGC,1996-01-21 15:00,27.86,21.92,78.08,210.00,6.00,M,30.30,M,10.00,M,BKN,OVC,   ,   ,2500.00,5000.00,M,M,-SHSN,M,M,M,M,M,M,20.54,KAGC 211500Z 21006KT 10SM -SHSN BKN025 OVC050 M02/M06 A3030 RMK SLPNO T10231056
AGC,1996-01-21 16:00,29.84,21.92,72.01,240.00,11.00,M,30.33,M,15.00,M,BKN,OVC,   ,   ,2000.00,5000.00,M,M,M,M,M,M,M,M,M,19.74,KAGC 211600Z 24011KT 15SM BKN020 OVC050 M01/M06 A3033 RMK SE10; SLPNO T10121056
AGC,1996-01-21 16:36,M,M,M,210.00,11.00,M,30.32,M,15.00,M,SCT,BKN,   ,   ,2000.00,5000.00,M,M,M,M,M,M,M,M,M,M,KAGC 211636Z 21011KT 15SM SCT020 BKN050 A3032 RMK SLPNO
AGC,1996-01-21 17:00,30.92,21.92,68.92,230.00,12.00,M,30.31,M,15.00,M,SCT,BKN,   ,   ,2000.00,5000.00,M,M,M,M,M,M,M,M,M,20.63,KAGC 211700Z 23012KT 15SM SCT020 BKN050 M01/M06 A3031 RMK SLPNO T10061056
AGC,1996-01-21 18:00,32.90,21.92,63.63,240.00,10.00,M,30.29,M,15.00,M,SCT,   ,   ,   ,2000.00,M,M,M,M,M,M,M,M,M,M,24.10,KAGC 211800Z 24010KT 15SM SCT020 01/M06 A3029 RMK SLPNO T00051056
AGC,1996-01-21 19:00,34.88,21.92,58.78,210.00,8.00,M,30.26,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,27.66,KAGC 211900Z 21008KT 15SM CLR 02/M06 A3026 RMK FEW SC; SLPNO T00161056
AGC,1996-01-21 20:00,35.96,20.84,53.80,250.00,12.00,M,30.28,M,15.00,M,SCT,   ,   ,   ,2500.00,M,M,M,M,M,M,M,M,M,M,27.04,KAGC 212000Z 25012KT 15SM SCT025 02/M06 A3028 RMK SLPNO T00221062
AGC,1996-01-21 21:00,35.96,19.94,51.78,240.00,11.00,M,30.28,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,27.47,KAGC 212100Z 24011KT 15SM CLR 02/M07 A3028 RMK FEW SC; SLPNO T00221067
AGC,1996-01-21 22:00,34.88,19.94,54.05,240.00,8.00,M,30.30,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,27.66,KAGC 212200Z 24008KT 15SM CLR 02/M07 A3030 RMK SLPNO T00161067
AGC,1996-01-21 23:00,32.90,19.94,58.50,250.00,6.00,M,30.33,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,26.61,KAGC 212300Z 25006KT 15SM CLR 01/M07 A3033 RMK SLPNO T00051067
AGC,1996-01-22 00:00,29.84,19.94,66.20,260.00,5.00,M,30.36,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,23.83,KAGC 220000Z 26005KT 15SM CLR M01/M07 A3036 RMK SLPNO T10121067
AGC,1996-01-22 01:00,30.92,18.86,60.50,230.00,5.00,M,30.38,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,25.11,KAGC 220100Z 23005KT 15SM CLR M01/M07 A3038 RMK SLPNO T10061073
AGC,1996-01-22 02:00,29.84,19.94,66.20,220.00,5.00,M,30.39,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,23.83,KAGC 220200Z 22005KT 15SM CLR M01/M07 A3039 RMK SLPNO T10121067
AGC,1996-01-22 03:00,28.94,19.94,68.68,220.00,6.00,M,30.39,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,21.84,KAGC 220300Z 22006KT 15SM CLR M02/M07 A3039 RMK SLPNO T10171067
AGC,1996-01-22 04:00,28.94,19.94,68.68,200.00,6.00,M,30.39,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,21.84,KAGC 220400Z 20006KT 15SM CLR M02/M07 A3039 RMK SLPNO T10171067
AGC,1996-01-22 05:00,27.86,20.84,74.59,210.00,7.00,M,30.40,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,19.73,KAGC 220500Z 21007KT 15SM CLR M02/M06 A3040 RMK SLPNO T10231062
AGC,1996-01-22 06:00,25.88,21.92,84.73,200.00,8.00,M,30.37,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,16.57,KAGC 220600Z 20008KT 15SM CLR M03/M06 A3037 RMK SLPNO T10341056
AGC,1996-01-22 07:00,25.88,23.00,88.67,210.00,10.00,M,30.36,M,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,15.29,KAGC 220700Z 21010KT 10SM CLR M03/M05 A3036 RMK SLPNO T10341050
AGC,1996-01-22 08:00,25.88,23.00,88.67,220.00,10.00,M,30.37,M,8.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,15.29,KAGC 220800Z 22010KT 8SM CLR M03/M05 A3037 RMK SLPNO T10341050
AGC,1996-01-22 09:00,24.98,21.92,87.96,200.00,7.00,M,30.35,M,8.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,16.22,KAGC 220900Z 20007KT 8SM CLR M04/M06 A3035 RMK SLPNO T10391056
AGC,1996-01-22 10:00,24.98,21.92,87.96,180.00,6.00,M,30.35,M,5.00,M,CLR,   ,   ,   ,M,M,M,M,FG,M,M,M,M,M,M,17.08,KAGC 221000Z 18006KT 5SM FG CLR M04/M06 A3035 RMK SLPNO T10391056
AGC,1996-01-22 11:00,23.90,21.92,92.01,170.00,6.00,M,30.35,M,5.00,M,CLR,   ,   ,   ,M,M,M,M,FG,M,M,M,M,M,M,15.77,KAGC 221100Z 17006KT 5SM FG CLR M05/M06 A3035 RMK SLPNO T10451056
AGC,1996-01-22 12:00,23.90,23.00,96.30,190.00,6.00,M,30.37,M,6.00,M,SCT,   ,   ,   ,25000.00,M,M,M,FG,M,M,M,M,M,M,15.77,KAGC 221200Z 19006KT 6SM FG SCT250 M05/M05 A3037 RMK SLPNO T10451050
AGC,1996-01-22 13:00,23.90,21.92,92.01,170.00,7.00,M,30.36,M,5.00,M,SCT,   ,   ,   ,25000.00,M,M,M,FG,M,M,M,M,M,M,14.91,KAGC 221300Z 17007KT 5SM FG SCT250 M05/M06 A3036 RMK SLPNO T10451056
AGC,1996-01-22 14:00,25.88,24.98,96.33,180.00,6.00,M,30.35,M,4.00,M,SCT,   ,   ,   ,25000.00,M,M,M,FG,M,M,M,M,M,M,18.16,KAGC 221400Z 18006KT 4SM FG SCT250 M03/M04 A3035 RMK SLPNO T10341039
AGC,1996-01-22 15:00,29.84,24.98,81.86,200.00,8.00,M,30.35,M,7.00,M,BKN,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,21.45,KAGC 221500Z 20008KT 7SM BKN250 M01/M04 A3035 RMK SLPNO T10121039
AGC,1996-01-22 16:00,32.90,24.98,72.34,210.00,10.00,M,30.35,M,10.00,M,BKN,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,24.10,KAGC 221600Z 21010KT 10SM BKN250 01/M04 A3035 RMK SLPNO T00051039
AGC,1996-01-22 17:00,36.86,26.96,67.08,190.00,7.00,M,30.31,M,10.00,M,BKN,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,30.70,KAGC 221700Z 19007KT 10SM BKN250 03/M03 A3031 RMK SLPNO T00271028
AGC,1996-01-22 18:00,41.00,26.96,57.06,170.00,8.00,M,30.26,M,10.00,M,BKN,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,35.20,KAGC 221800Z 17008KT 10SM BKN250 05/M03 A3026 RMK SLPNO T00501028
AGC,1996-01-22 19:00,42.98,24.98,48.70,200.00,10.00,M,30.24,M,15.00,M,SCT,BKN,   ,   ,12000.00,25000.00,M,M,M,M,M,M,M,M,M,36.74,KAGC 221900Z 20010KT 15SM SCT120 BKN250 06/M04 A3024 RMK SLPNO T00611039
AGC,1996-01-22 20:00,44.96,24.98,45.15,210.00,8.00,M,30.21,M,15.00,M,BKN,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,40.08,KAGC 222000Z 21008KT 15SM BKN250 07/M04 A3021 RMK SLPNO T00721039
AGC,1996-01-22 21:00,43.88,23.90,44.98,180.00,7.00,M,30.19,M,15.00,M,SCT,OVC,   ,   ,12000.00,25000.00,M,M,M,M,M,M,M,M,M,39.26,KAGC 222100Z 18007KT 15SM SCT120 OVC250 07/M05 A3019 RMK SLPNO T00661045
AGC,1996-01-22 22:00,42.98,23.90,46.55,190.00,8.00,M,30.17,M,15.00,M,SCT,OVC,   ,   ,10000.00,25000.00,M,M,M,M,M,M,M,M,M,37.64,KAGC 222200Z 19008KT 15SM SCT100 OVC250 06/M05 A3017 RMK SLPNO T00611045
AGC,1996-01-22 23:00,41.90,23.90,48.53,210.00,10.00,M,30.17,M,10.00,M,SCT,OVC,   ,   ,5000.00,15000.00,M,M,M,M,M,M,M,M,M,35.38,KAGC 222300Z 21010KT 10SM SCT050 OVC150 06/M05 A3017 RMK SLPNO T00551045
AGC,1996-01-23 00:00,41.00,23.00,48.39,180.00,9.00,M,30.16,M,10.00,M,BKN,OVC,   ,   ,12000.00,25000.00,M,M,M,M,M,M,M,M,M,34.70,KAGC 230000Z 18009KT 10SM BKN120 OVC250 05/M05 A3016 RMK SLPNO T00501050
AGC,1996-01-23 01:00,39.92,23.90,52.40,190.00,7.00,M,30.15,M,10.00,M,BKN,OVC,   ,   ,10000.00,25000.00,M,M,M,M,M,M,M,M,M,34.43,KAGC 230100Z 19007KT 10SM BKN100 OVC250 04/M05 A3015 RMK SLPNO T00441045
AGC,1996-01-23 02:00,39.92,23.90,52.40,200.00,8.00,M,30.14,M,10.00,M,SCT,OVC,   ,   ,5000.00,25000.00,M,M,M,M,M,M,M,M,M,33.87,KAGC 230200Z 20008KT 10SM SCT050 OVC250 04/M05 A3014 RMK SLPNO T00441045
AGC,1996-01-23 04:00,39.92,24.98,54.81,210.00,7.00,M,30.12,M,10.00,M,SCT,OVC,   ,   ,4000.00,25000.00,M,M,M,M,M,M,M,M,M,34.43,KAGC 230400Z 21007KT 10SM SCT040 OVC250 04/M04 A3012 RMK SLPNO T00441039
AGC,1996-01-23 05:00,39.92,23.90,52.40,220.00,9.00,M,30.11,M,10.00,M,SCT,OVC,   ,   ,4000.00,25000.00,M,M,M,M,M,M,M,M,M,33.36,KAGC 230500Z 22009KT 10SM SCT040 OVC250 04/M05 A3011 RMK SLPNO T00441045
AGC,1996-01-23 06:00,38.84,23.00,52.63,200.00,8.00,M,30.08,M,10.00,M,OVC,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,32.54,KAGC 230600Z 20008KT 10SM OVC250 04/M05 A3008 RMK SLPNO T00381050
AGC,1996-01-23 07:00,39.92,21.92,48.21,200.00,9.00,M,30.09,M,10.00,M,OVC,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,33.36,KAGC 230700Z 20009KT 10SM OVC250 04/M06 A3009 RMK SLPNO T00441056
AGC,1996-01-23 08:00,39.92,21.92,48.21,210.00,8.00,M,30.08,M,10.00,M,OVC,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,33.87,KAGC 230800Z 21008KT 10SM OVC250 04/M06 A3008 RMK SLPNO T00441056
AGC,1996-01-23 09:00,39.92,21.92,48.21,200.00,7.00,M,30.06,M,10.00,M,OVC,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,34.43,KAGC 230900Z 20007KT 10SM OVC250 04/M06 A3006 RMK SLPNO T00441056
AGC,1996-01-23 10:00,M,M,M,180.00,6.00,M,30.05,M,40.00,M,   ,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KAGC 231000Z 19006KT 40SM SCT100 OVC250 M/M A3005 RMK 40//22/1906/005; SLPNO T////////
AGC,1996-01-23 11:00,38.84,21.92,50.29,200.00,6.00,M,30.03,M,10.00,M,SCT,OVC,   ,   ,10000.00,25000.00,M,M,M,M,M,M,M,M,M,33.77,KAGC 231100Z 20006KT 10SM SCT100 OVC250 04/M06 A3003 RMK SLPNO T00381056
AGC,1996-01-23 12:00,39.92,21.92,48.21,210.00,7.00,M,30.04,M,10.00,M,BKN,OVC,   ,   ,10000.00,25000.00,M,M,M,M,M,M,M,M,M,34.43,KAGC 231200Z 21007KT 10SM BKN100 OVC250 04/M06 A3004 RMK SLPNO T00441056
AGC,1996-01-23 13:00,38.84,21.92,50.29,180.00,5.00,M,30.05,M,10.00,M,BKN,OVC,   ,   ,4000.00,10000.00,M,M,M,M,M,M,M,M,M,34.52,KAGC 231300Z 18005KT 10SM BKN040 OVC100 04/M06 A3005 RMK SLPNO T00381056
AGC,1996-01-23 14:18,M,M,M,220.00,10.00,M,30.06,M,2.00,M,BKN,OVC,   ,   ,4000.00,8000.00,M,M,-SHSN,M,M,M,M,M,M,M,KAGC 231418Z 22010KT 2SM -SHSN BKN040 OVC080 A3006 RMK VSBY 1V3; SLPNO
AGC,1996-01-23 15:00,33.98,30.92,88.42,190.00,5.00,M,30.06,M,2.00,M,OVC,OVC,   ,   ,M,3500.00,M,M,-SHSN FG,M,M,M,M,M,M,28.75,KAGC 231500Z 19005KT 2SM -SHSN FG OVC/// OVC035 01/M01 A3006 RMK S5 VSBY 1V3; SLPNO T00111006
AGC,1996-01-23 15:03,M,M,M,180.00,5.00,M,30.06,M,0.75,M,OVC,OVC,   ,   ,M,3500.00,M,M,-SHSN FG,M,M,M,M,M,M,M,KAGC 231503Z 18005KT 3/4SM -SHSN FG OVC/// OVC035 A3006 RMK R28VR40 S5 VSBY 1/2V1; SLPNO
AGC,1996-01-23 16:00,32.90,30.92,92.32,170.00,4.00,M,30.05,M,0.75,M,OVC,OVC,   ,   ,M,3500.00,M,M,-SHSN FG,M,M,M,M,M,M,28.47,KAGC 231600Z 17004KT 3/4SM -SHSN FG OVC/// OVC035 01/M01 A3005 RMK R28VR35/ S4 VSBY 1/2V1; SLPNO T00051006
AGC,1996-01-23 17:00,32.90,32.00,96.44,160.00,8.00,M,30.02,M,0.75,M,OVC,OVC,   ,   ,M,3000.00,M,M,-SHSN FG,M,M,M,M,M,M,25.22,KAGC 231700Z 16008KT 3/4SM -SHSN FG OVC/// OVC030 01/00 A3002 RMK R28VR30 S2 VSBY 1/2V1; SLPNO T00050000
AGC,1996-01-23 18:00,33.98,32.90,95.77,200.00,5.00,M,30.00,M,7.00,M,OVC,   ,   ,   ,3000.00,M,M,M,-SHRA,M,M,M,M,M,M,28.75,KAGC 231800Z 20005KT 7SM -SHRA OVC030 01/01 A3000 RMK SERB45; SLPNO T00110005
AGC,1996-01-23 19:00,34.88,33.98,96.48,180.00,5.00,M,29.96,M,7.00,M,OVC,   ,   ,   ,3500.00,M,M,M,M,M,M,M,M,M,M,29.82,KAGC 231900Z 18005KT 7SM OVC035 02/01 A2996 RMK RE10; SLPNO T00160011
AGC,1996-01-23 20:00,35.96,33.98,92.43,170.00,5.00,M,29.94,M,10.00,M,BKN,OVC,   ,   ,2000.00,3500.00,M,M,M,M,M,M,M,M,M,31.10,KAGC 232000Z 17005KT 10SM BKN020 OVC035 02/01 A2994 RMK SLPNO T00220011
AGC,1996-01-23 21:00,36.86,34.88,92.46,160.00,5.00,M,29.93,M,10.00,M,BKN,OVC,   ,   ,2000.00,3500.00,M,M,M,M,M,M,M,M,M,32.17,KAGC 232100Z 16005KT 10SM BKN020 OVC035 03/02 A2993 RMK SLPNO T00270016
AGC,1996-01-23 22:00,38.84,35.96,89.29,180.00,7.00,M,29.91,M,10.00,M,OVC,   ,   ,   ,2000.00,M,M,M,M,M,M,M,M,M,M,33.12,KAGC 232200Z 18007KT 10SM OVC020 04/02 A2991 RMK SLPNO T00380022
AGC,1996-01-23 23:00,38.84,35.96,89.29,190.00,6.00,M,29.90,M,10.00,M,OVC,   ,   ,   ,2000.00,M,M,M,M,M,M,M,M,M,M,33.77,KAGC 232300Z 19006KT 10SM OVC020 04/02 A2990 RMK SLPNO T00380022
AGC,1996-01-24 00:00,38.84,35.96,89.29,180.00,9.00,M,29.86,M,10.00,M,OVC,   ,   ,   ,2000.00,M,M,M,M,M,M,M,M,M,M,32.02,KAGC 240000Z 18009KT 10SM OVC020 04/02 A2986 RMK SLPNO T00380022
AGC,1996-01-24 01:00,38.84,35.96,89.29,170.00,7.00,M,29.82,M,10.00,M,OVC,   ,   ,   ,1600.00,M,M,M,M,M,M,M,M,M,M,33.12,KAGC 240100Z 17007KT 10SM OVC016 04/02 A2982 RMK SLPNO T00380022
AGC,1996-01-24 02:00,39.92,35.96,85.61,170.00,10.00,M,29.75,M,10.00,M,BKN,OVC,   ,   ,1600.00,4000.00,M,M,M,M,M,M,M,M,M,32.90,KAGC 240200Z 17010KT 10SM BKN016 OVC040 04/02 A2975 RMK PRESFR ; SLPNO T00440022
AGC,1996-01-24 03:00,39.92,35.96,85.61,180.00,8.00,M,29.72,M,10.00,M,BKN,OVC,   ,   ,1600.00,4000.00,M,M,M,M,M,M,M,M,M,33.87,KAGC 240300Z 18008KT 10SM BKN016 OVC040 04/02 A2972 RMK SLPNO T00440022
AGC,1996-01-24 04:00,41.90,36.86,82.16,180.00,9.00,M,29.69,M,5.00,M,OVC,   ,   ,   ,1000.00,M,M,M,-SHRA FG,M,M,M,M,M,M,35.82,KAGC 240400Z 18009KT 5SM -SHRA FG OVC010 06/03 A2969 RMK RB20; SLPNO T00550027
AGC,1996-01-24 04:24,M,M,M,190.00,11.00,M,29.68,M,4.00,M,OVC,   ,   ,   ,700.00,M,M,M,-SHRA FG,M,M,M,M,M,M,M,KAGC 240424Z 19011KT 4SM -SHRA FG OVC007 A2968 RMK RW- OCNL RW; SLPNO
AGC,1996-01-24 04:35,M,M,M,180.00,10.00,M,29.68,M,5.00,M,SCT,OVC,   ,   ,500.00,1500.00,M,M,-SHRA FG,M,M,M,M,M,M,M,KAGC 240435Z 18010KT 5SM -SHRA FG SCT005 OVC015 A2968 RMK SLPNO
AGC,1996-01-24 05:00,41.00,38.84,91.94,190.00,9.00,M,29.66,M,6.00,M,SCT,BKN,OVC,   ,500.00,1500.00,4000.00,M,-SHRA FG,M,M,M,M,M,M,34.70,KAGC 240500Z 19009KT 6SM -SHRA FG SCT005 BKN015 OVC040 05/04 A2966 RMK SLPNO T00500038
AGC,1996-01-24 06:00,41.90,41.00,96.58,180.00,7.00,M,29.62,M,6.00,M,SCT,OVC,BKN,   ,500.00,4000.00,15000.00,M,-SHRA FG,M,M,M,M,M,M,36.85,KAGC 240600Z 18007KT 6SM -SHRA FG SCT005 OVC040 BKN150 06/05 A2962 RMK SLPNO T00550050
AGC,1996-01-24 07:00,42.98,41.90,95.93,200.00,9.00,M,29.59,M,6.00,M,SCT,BKN,OVC,   ,500.00,1500.00,4000.00,M,-SHRA FG,M,M,M,M,M,M,37.17,KAGC 240700Z 20009KT 6SM -SHRA FG SCT005 BKN015 OVC040 06/06 A2959 RMK SLPNO T00610055
AGC,1996-01-24 08:00,43.88,41.90,92.68,210.00,8.00,M,29.57,M,7.00,M,OVC,   ,   ,   ,2000.00,M,M,M,M,M,M,M,M,M,M,38.75,KAGC 240800Z 21008KT 7SM OVC020 07/06 A2957 RMK RE08; SLPNO T00660055
AGC,1996-01-24 09:00,42.98,41.00,92.65,210.00,9.00,M,29.55,M,7.00,M,OVC,   ,   ,   ,2000.00,M,M,M,-SHRA,M,M,M,M,M,M,37.17,KAGC 240900Z 21009KT 7SM -SHRA OVC020 06/05 A2955 RMK RB17; SLPNO T00610050
AGC,1996-01-24 10:00,42.98,41.00,92.65,200.00,9.00,M,29.53,M,5.00,M,SCT,OVC,   ,   ,500.00,2000.00,M,M,-SHRA FG,M,M,M,M,M,M,37.17,KAGC 241000Z 20009KT 5SM -SHRA FG SCT005 OVC020 06/05 A2953 RMK SLPNO T00610050
AGC,1996-01-24 11:00,42.98,41.90,95.93,210.00,8.00,M,29.51,M,4.00,M,BKN,OVC,   ,   ,500.00,2000.00,M,M,-SHRA FG,M,M,M,M,M,M,37.64,KAGC 241100Z 21008KT 4SM -SHRA FG BKN005 OVC020 06/06 A2951 RMK SLPNO T00610055
AGC,1996-01-24 11:21,M,M,M,180.00,7.00,M,29.49,M,2.00,M,OVC,   ,   ,   ,300.00,M,M,M,-SHRA FG,M,M,M,M,M,M,M,KAGC 241121Z 18007KT 2SM -SHRA FG OVC003 A2949 RMK SLPNO
AGC,1996-01-24 12:00,42.98,41.90,95.93,170.00,9.00,M,29.46,M,2.00,M,OVC,   ,   ,   ,200.00,M,M,M,-SHRA FG,M,M,M,M,M,M,37.17,KAGC 241200Z 17009KT 2SM -SHRA FG OVC002 06/06 A2946 RMK CIG RGD / 70076; SLPNO 70075 T00610055
AGC,1996-01-24 12:33,M,M,M,190.00,12.00,M,29.43,M,4.00,M,SCT,OVC,   ,   ,300.00,1200.00,M,M,-SHRA,M,M,M,M,M,M,M,KAGC 241233Z 19012KT 4SM -SHRA SCT003 OVC012 A2943 RMK SLPNO
AGC,1996-01-24 13:00,44.96,43.88,95.97,180.00,12.00,M,29.39,M,5.00,M,SCT,OVC,   ,   ,300.00,1200.00,M,M,-SHRA FG,M,M,M,M,M,M,38.50,KAGC 241300Z 18012KT 5SM -SHRA FG SCT003 OVC012 07/07 A2939 RMK PRESFR ; SLPNO T00720066
AGC,1996-01-24 13:11,M,M,M,190.00,11.00,M,29.41,M,10.00,M,BKN,OVC,   ,   ,1500.00,3500.00,M,M,M,M,M,M,M,M,M,M,KAGC 241311Z 19011KT 10SM BKN015 OVC035 A2941 RMK SLPNO
AGC,1996-01-24 14:00,46.94,43.88,89.03,190.00,12.00,M,29.39,M,10.00,M,SCT,OVC,   ,   ,2000.00,3500.00,M,M,M,M,M,M,M,M,M,41.02,KAGC 241400Z 19012KT 10SM SCT020 OVC035 08/07 A2939 RMK RE04; SLPNO T00830066
AGC,1996-01-24 14:29,M,M,M,220.00,11.00,M,29.38,M,15.00,M,BKN,OVC,   ,   ,2000.00,3500.00,M,M,M,M,M,M,M,M,M,M,KAGC 241429Z 22011KT 15SM BKN020 OVC035 A2938 RMK SLPNO
AGC,1996-01-24 15:00,46.94,43.88,89.03,220.00,10.00,M,29.36,M,15.00,M,BKN,OVC,   ,   ,2000.00,3500.00,M,M,M,M,M,M,M,M,M,41.70,KAGC 241500Z 22010KT 15SM BKN020 OVC035 08/07 A2936 RMK SLPNO T00830066
AGC,1996-01-24 15:30,M,M,M,240.00,10.00,M,29.38,M,5.00,M,BKN,OVC,   ,   ,800.00,2000.00,M,M,-SHRA FG,M,M,M,M,M,M,M,KAGC 241530Z 24010KT 5SM -SHRA FG BKN008 OVC020 A2938 RMK SLPNO
