station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
UNV,1996-01-20 17:00,M,M,M,360.00,M,M,M,M,6.00,M,   ,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KUNV 201700Z /////KT 6SM CLR M/M A//// RMK BKN 17/6/0000/038; SLPNO T////////
UNV,1996-01-20 18:00,17.96,5.90,58.62,210.00,5.00,M,30.38,M,20.00,M,BKN,   ,   ,   ,15000.00,M,M,M,M,M,M,M,M,M,M,9.72,KUNV 201800Z 21005KT 20SM BKN150 M08/M15 A3038 RMK SLPNO T10781145
UNV,1996-01-20 20:00,19.94,6.98,56.56,170.00,5.00,M,30.38,M,20.00,M,SCT,   ,   ,   ,15000.00,M,M,M,M,M,M,M,M,M,M,12.07,KUNV 202000Z 17005KT 20SM SCT150 M07/M14 A3038 RMK SLPNO T10671139
UNV,1996-01-20 21:00,20.84,6.98,54.44,0.00,0.00,M,30.38,M,20.00,M,SCT,   ,   ,   ,11000.00,M,M,M,M,M,M,M,M,M,M,20.84,KUNV 202100Z 00000KT 20SM SCT110 M06/M14 A3038 RMK SLPNO T10621139
UNV,1996-01-20 22:00,19.94,6.98,56.56,0.00,0.00,M,30.39,M,20.00,M,BKN,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,19.94,KUNV 202200Z 00000KT 20SM BKN200 M07/M14 A3039 RMK SLPNO T10671139
UNV,1996-01-20 23:00,19.94,6.98,56.56,120.00,3.00,M,30.38,M,20.00,M,BKN,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,14.90,KUNV 202300Z 12003KT 20SM BKN200 M07/M14 A3038 RMK SLPNO T10671139
UNV,1996-01-21 00:00,18.86,5.90,56.40,0.00,0.00,M,30.39,M,20.00,M,BKN,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,18.86,KUNV 210000Z 00000KT 20SM BKN200 M07/M15 A3039 RMK SLPNO T10731145
UNV,1996-01-21 01:00,17.96,8.96,67.33,0.00,0.00,M,30.39,M,20.00,M,SCT,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,17.96,KUNV 210100Z 00000KT 20SM SCT200 M08/M13 A3039 RMK SLPNO T10781128
UNV,1996-01-21 02:00,16.88,7.88,67.19,0.00,0.00,M,30.37,M,20.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,16.88,KUNV 210200Z 00000KT 20SM CLR M08/M13 A3037 RMK SLPNO T10841134
UNV,1996-01-21 03:00,15.98,5.90,63.86,50.00,3.00,M,30.37,M,20.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,10.37,KUNV 210300Z 05003KT 20SM CLR M09/M15 A3037 RMK SLPNO T10891145
UNV,1996-01-21 04:00,14.90,6.98,70.30,0.00,0.00,M,30.36,M,20.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,14.90,KUNV 210400Z 00000KT 20SM CLR M10/M14 A3036 RMK SLPNO T10951139
UNV,1996-01-21 10:00,18.86,8.96,64.77,0.00,0.00,M,30.35,M,20.00,M,SCT,BKN,   ,   ,3400.00,4200.00,M,M,M,M,M,M,M,M,M,18.86,KUNV 211000Z 00000KT 20SM SCT034 BKN042 M07/M13 A3035 RMK SLPNO T10731128
UNV,1996-01-21 11:00,19.94,7.88,58.92,0.00,0.00,M,30.35,M,20.00,M,OVC,   ,   ,   ,3400.00,M,M,M,M,M,M,M,M,M,M,19.94,KUNV 211100Z 00000KT 20SM OVC034 M07/M13 A3035 RMK SLPNO T10671134
UNV,1996-01-21 12:00,20.84,7.88,56.70,160.00,3.00,M,30.35,M,20.00,M,OVC,   ,   ,   ,3700.00,M,M,M,M,M,M,M,M,M,M,15.93,KUNV 211200Z 16003KT 20SM OVC037 M06/M13 A3035 RMK SLPNO T10621134
UNV,1996-01-21 13:00,20.84,7.88,56.70,210.00,5.00,M,30.37,M,20.00,M,OVC,   ,   ,   ,7000.00,M,M,M,M,M,M,M,M,M,M,13.14,KUNV 211300Z 21005KT 20SM OVC070 M06/M13 A3037 RMK SLPNO T10621134
UNV,1996-01-21 14:00,20.84,8.96,59.53,210.00,4.00,M,30.37,M,20.00,M,OVC,   ,   ,   ,9000.00,M,M,M,M,M,M,M,M,M,M,14.39,KUNV 211400Z 21004KT 20SM OVC090 M06/M13 A3037 RMK BINOVC; SLPNO T10621128
UNV,1996-01-21 15:00,21.92,9.86,59.21,210.00,5.00,M,30.39,M,20.00,M,SCT,BKN,OVC,   ,3400.00,4300.00,6000.00,M,M,M,M,M,M,M,M,14.42,KUNV 211500Z 21005KT 20SM SCT034 BKN043 OVC060 M06/M12 A3039 RMK SLPNO T10561123
UNV,1996-01-21 16:00,23.00,9.86,56.57,200.00,5.00,M,30.38,M,20.00,M,SCT,BKN,OVC,   ,3200.00,3800.00,6000.00,M,M,M,M,M,M,M,M,15.71,KUNV 211600Z 20005KT 20SM SCT032 BKN038 OVC060 M05/M12 A3038 RMK SLPNO T10501123
UNV,1996-01-21 17:00,24.98,11.84,56.87,230.00,9.00,M,30.36,M,20.00,M,SCT,OVC,   ,   ,4300.00,5000.00,M,M,M,M,M,M,M,M,M,14.78,KUNV 211700Z 23009KT 20SM SCT043 OVC050 M04/M11 A3036 RMK SLPNO T10391112
UNV,1996-01-21 18:00,25.88,11.84,54.79,190.00,9.00,M,30.33,M,20.00,M,OVC,   ,   ,   ,3300.00,M,M,M,M,M,M,M,M,M,M,15.90,KUNV 211800Z 19009KT 20SM OVC033 M03/M11 A3033 RMK SLPNO T10341112
UNV,1996-01-21 19:00,26.96,12.92,54.95,230.00,6.00,M,30.32,M,20.00,M,SCT,BKN,OVC,   ,2800.00,4300.00,4900.00,M,M,M,M,M,M,M,M,19.46,KUNV 211900Z 23006KT 20SM SCT028 BKN043 OVC049 M03/M11 A3032 RMK SLPNO T10281106
UNV,1996-01-21 20:00,27.86,12.92,52.96,160.00,6.00,M,30.30,M,20.00,M,SCT,SCT,   ,   ,2800.00,6000.00,M,M,M,M,M,M,M,M,M,20.54,KUNV 212000Z 16006KT 20SM SCT028 SCT060 M02/M11 A3030 RMK SLPNO T10231106
UNV,1996-01-21 21:00,27.86,14.00,55.53,220.00,5.00,M,30.31,M,20.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,21.48,KUNV 212100Z 22005KT 20SM CLR M02/M10 A3031 RMK SLPNO T10231100
UNV,1996-01-21 22:00,26.96,12.92,54.95,0.00,0.00,M,30.32,M,20.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,26.96,KUNV 212200Z 00000KT 20SM CLR M03/M11 A3032 RMK SLPNO T10281106
UNV,1996-01-21 23:00,24.98,11.84,56.87,190.00,3.00,M,30.32,M,15.00,M,SCT,   ,   ,   ,3200.00,M,M,M,M,M,M,M,M,M,M,20.66,KUNV 212300Z 19003KT 15SM SCT032 M04/M11 A3032 RMK SLPNO T10391112
UNV,1996-01-22 00:00,23.00,11.84,61.79,190.00,4.00,M,30.34,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,16.91,KUNV 220000Z 19004KT 15SM CLR M05/M11 A3034 RMK SLPNO T10501112
UNV,1996-01-22 01:00,23.90,11.84,59.50,240.00,4.00,M,30.37,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,17.96,KUNV 220100Z 24004KT 15SM CLR M05/M11 A3037 RMK SLPNO T10451112
UNV,1996-01-22 02:00,20.84,11.84,67.69,220.00,3.00,M,30.37,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,15.93,KUNV 220200Z 22003KT 15SM CLR M06/M11 A3037 RMK SLPNO T10621112
UNV,1996-01-22 03:00,21.92,11.84,64.66,230.00,3.00,M,30.38,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,17.17,KUNV 220300Z 23003KT 15SM CLR M06/M11 A3038 RMK SLPNO T10561112
UNV,1996-01-22 04:00,M,M,M,M,0.00,M,30.15,M,15.00,M,   ,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KUNV 220400Z 00000KT 15SM CLR M11/M A3038 RMK LAST; SLP209 T1112////
UNV,1996-01-22 10:00,14.90,10.94,83.99,0.00,0.00,M,30.37,M,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,14.90,KUNV 221000Z 00000KT 10SM CLR M10/M12 A3037 RMK SLPNO T10951117
UNV,1996-01-22 11:00,14.90,10.94,83.99,0.00,0.00,M,30.37,M,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,14.90,KUNV 221100Z 00000KT 10SM CLR M10/M12 A3037 RMK SLPNO T10951117
UNV,1996-01-22 12:00,14.00,9.86,83.25,0.00,0.00,M,30.38,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,14.00,KUNV 221200Z 00000KT 15SM CLR M10/M12 A3038 RMK SLPNO T11001123
UNV,1996-01-22 13:00,14.90,10.94,83.99,220.00,4.00,M,30.39,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,7.45,KUNV 221300Z 22004KT 15SM CLR M10/M12 A3039 RMK SLPNO T10951117
UNV,1996-01-22 14:00,15.98,11.84,83.39,220.00,3.00,M,30.39,M,10.00,M,OVC,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,10.37,KUNV 221400Z 22003KT 10SM OVC250 M09/M11 A3039 RMK SLPNO T10891112
UNV,1996-01-22 15:00,19.94,14.90,80.46,0.00,0.00,M,30.39,M,10.00,M,OVC,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,19.94,KUNV 221500Z 00000KT 10SM OVC250 M07/M10 A3039 RMK SLPNO T10671095
UNV,1996-01-22 16:00,23.00,15.98,74.09,0.00,0.00,M,30.39,M,10.00,M,SCT,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,23.00,KUNV 221600Z 00000KT 10SM SCT250 M05/M09 A3039 RMK SLPNO T10501089
UNV,1996-01-22 17:00,27.86,17.96,65.95,0.00,0.00,M,30.36,M,10.00,M,SCT,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,27.86,KUNV 221700Z 00000KT 10SM SCT250 M02/M08 A3036 RMK SLPNO T10231078
UNV,1996-01-22 18:00,33.98,19.94,56.02,210.00,8.00,M,30.32,M,15.00,M,BKN,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,26.55,KUNV 221800Z 21008KT 15SM BKN250 01/M07 A3032 RMK SLPNO T00111067
UNV,1996-01-22 19:00,35.96,20.84,53.80,220.00,9.00,M,30.28,M,15.00,M,OVC,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,28.44,KUNV 221900Z 22009KT 15SM OVC250 02/M06 A3028 RMK SLPNO T00221062
UNV,1996-01-22 20:00,35.96,20.84,53.80,210.00,8.00,M,30.28,M,15.00,M,SCT,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,28.99,KUNV 222000Z 21008KT 15SM SCT250 02/M06 A3028 RMK SLPNO T00221062
UNV,1996-01-22 21:00,35.96,20.84,53.80,220.00,4.00,M,30.25,M,20.00,M,BKN,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,32.04,KUNV 222100Z 22004KT 20SM BKN250 02/M06 A3025 RMK SLPNO T00221062
UNV,1996-01-22 22:00,35.96,19.94,51.78,200.00,4.00,M,30.24,M,20.00,M,BKN,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,32.04,KUNV 222200Z 20004KT 20SM BKN250 02/M07 A3024 RMK SLPNO T00221067
UNV,1996-01-22 23:00,33.98,18.86,53.50,190.00,6.00,M,30.24,M,20.00,M,BKN,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,27.91,KUNV 222300Z 19006KT 20SM BKN250 01/M07 A3024 RMK SLPNO T00111073
UNV,1996-01-23 01:00,32.00,18.86,57.92,240.00,3.00,M,30.23,M,20.00,M,BKN,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,28.69,KUNV 230100Z 24003KT 20SM BKN250 00/M07 A3023 RMK SLPNO T00001073
UNV,1996-01-23 02:00,39.92,23.90,52.40,200.00,8.00,M,30.14,M,10.00,M,SCT,OVC,   ,   ,5000.00,25000.00,M,M,M,M,M,M,M,M,M,33.87,KUNV 230200Z 20008KT 10SM SCT050 OVC250 04/M05 A3014 RMK SLPNO T00441045
UNV,1996-01-23 03:00,30.92,18.86,60.50,230.00,5.00,M,30.19,M,15.00,M,BKN,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,25.11,KUNV 230300Z 23005KT 15SM BKN250 M01/M07 A3019 RMK SLPNO T10061073
UNV,1996-01-23 04:00,29.84,18.86,63.22,220.00,4.00,M,30.18,M,15.00,M,BKN,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,24.90,KUNV 230400Z 22004KT 15SM BKN200 M01/M07 A3018 RMK LAST; SLPNO T10121073
UNV,1996-01-23 10:00,27.86,18.86,68.55,260.00,5.00,M,30.08,M,10.00,M,BKN,   ,   ,   ,12000.00,M,M,M,M,M,M,M,M,M,M,21.48,KUNV 231000Z 26005KT 10SM BKN120 M02/M07 A3008 RMK SLPNO T10231073
UNV,1996-01-23 11:00,28.94,18.86,65.58,250.00,5.00,M,30.08,M,10.00,M,BKN,   ,   ,   ,12000.00,M,M,M,M,M,M,M,M,M,M,22.76,KUNV 231100Z 25005KT 10SM BKN120 M02/M07 A3008 RMK SLPNO T10171073
UNV,1996-01-23 12:00,27.86,19.94,71.79,0.00,0.00,M,30.06,M,10.00,M,BKN,BKN,   ,   ,3800.00,12000.00,M,M,M,M,M,M,M,M,M,27.86,KUNV 231200Z 00000KT 10SM BKN038 BKN120 M02/M07 A3006 RMK SLPNO T10231067
UNV,1996-01-23 13:00,27.86,19.94,71.79,260.00,6.00,M,30.08,M,15.00,M,BKN,BKN,   ,   ,3400.00,12000.00,M,M,M,M,M,M,M,M,M,20.54,KUNV 231300Z 26006KT 15SM BKN034 BKN120 M02/M07 A3008 RMK SLPNO T10231067
UNV,1996-01-23 14:00,29.84,21.92,72.01,220.00,5.00,M,30.08,M,15.00,M,OVC,   ,   ,   ,15000.00,M,M,M,M,M,M,M,M,M,M,23.83,KUNV 231400Z 22005KT 15SM OVC150 M01/M06 A3008 RMK SLPNO T10121056
UNV,1996-01-23 15:00,29.84,20.84,68.79,270.00,3.00,M,30.08,M,15.00,M,OVC,   ,   ,   ,15000.00,M,M,M,M,M,M,M,M,M,M,26.22,KUNV 231500Z 27003KT 15SM OVC150 M01/M06 A3008 RMK SLPNO T10121062
UNV,1996-01-23 16:00,32.00,21.92,65.97,180.00,3.00,M,30.09,M,15.00,M,BKN,OVC,   ,   ,6000.00,15000.00,M,M,M,M,M,M,M,M,M,28.69,KUNV 231600Z 18003KT 15SM BKN060 OVC150 00/M06 A3009 RMK SLPNO T00001056
UNV,1996-01-23 17:00,30.92,21.92,68.92,280.00,5.00,M,30.07,M,10.00,M,OVC,   ,   ,   ,4500.00,M,M,M,M,M,M,M,M,M,M,25.11,KUNV 231700Z 28005KT 10SM OVC045 M01/M06 A3007 RMK SLPNO T10061056
UNV,1996-01-23 17:14,M,M,M,220.00,6.00,M,30.06,M,1.50,M,OVC,SCT,BKN,OVC,M,1100.00,1600.00,4500.00,-SHSN,M,M,M,M,M,M,M,KUNV 231714Z 22006KT 11/2SM -SHSN OVC/// SCT011 BKN016 OVC045 A3006 RMK S3; SLPNO
UNV,1996-01-23 17:59,M,M,M,0.00,0.00,M,30.03,M,1.00,M,OVC,OVC,   ,   ,M,200.00,M,M,-SHSN,M,M,M,M,M,M,M,KUNV 231759Z 00000KT 1SM -SHSN OVC/// OVC002 A3003 RMK S4; SLPNO
UNV,1996-01-23 18:00,30.92,25.88,81.34,230.00,4.00,M,30.04,M,1.00,M,OVC,BKN,OVC,   ,M,100.00,1100.00,M,-SHSN,M,M,M,M,M,M,26.16,KUNV 231800Z 23004KT 1SM -SHSN OVC/// BKN001 OVC011 M01/M03 A3004 RMK S4; SLPNO T10061034
UNV,1996-01-23 19:00,32.00,27.86,84.49,0.00,0.00,M,30.00,M,2.00,M,OVC,OVC,   ,   ,M,500.00,M,M,-SHSN,M,M,M,M,M,M,32.00,KUNV 231900Z 00000KT 2SM -SHSN OVC/// OVC005 00/M02 A3000 RMK S3; SLPNO T00001023
UNV,1996-01-23 20:00,32.00,27.86,84.49,340.00,3.00,M,29.98,M,2.50,M,OVC,SCT,BKN,OVC,M,300.00,3300.00,4800.00,-SHSN FG,M,M,M,M,M,M,28.69,KUNV 232000Z 34003KT 21/2SM -SHSN FG OVC/// SCT003 BKN033 OVC048 00/M02 A2998 RMK S3; SLPNO T00001023
UNV,1996-01-23 21:00,32.00,27.86,84.49,0.00,0.00,M,29.98,M,2.00,M,OVC,SCT,BKN,OVC,M,600.00,1300.00,2700.00,FG,M,M,M,M,M,M,32.00,KUNV 232100Z 00000KT 2SM FG OVC/// SCT006 BKN013 OVC027 00/M02 A2998 RMK S3; SLPNO T00001023
UNV,1996-01-23 22:00,32.90,28.94,85.18,0.00,0.00,M,29.97,M,3.00,M,SCT,OVC,   ,   ,600.00,2300.00,M,M,FG,M,M,M,M,M,M,32.90,KUNV 232200Z 00000KT 3SM FG SCT006 OVC023 01/M02 A2997 RMK SLPNO T00051017
UNV,1996-01-23 23:00,32.00,27.86,84.49,10.00,3.00,M,29.97,M,4.00,M,SCT,BKN,OVC,   ,600.00,2300.00,3100.00,M,FG,M,M,M,M,M,M,28.69,KUNV 232300Z 01003KT 4SM FG SCT006 BKN023 OVC031 00/M02 A2997 RMK SLPNO T00001023
UNV,1996-01-23 23:24,M,M,M,0.00,0.00,M,29.96,M,1.50,M,OVC,BKN,OVC,   ,M,100.00,3100.00,M,FG,M,M,M,M,M,M,M,KUNV 232324Z 00000KT 11/2SM FG OVC/// BKN001 OVC031 A2996 RMK F3; SLPNO
UNV,1996-01-24 00:00,32.00,28.94,88.32,0.00,0.00,M,29.95,M,2.50,M,OVC,BKN,OVC,   ,M,100.00,1400.00,M,FG,M,M,M,M,M,M,32.00,KUNV 240000Z 00000KT 21/2SM FG OVC/// BKN001 OVC014 00/M02 A2995 RMK F3; SLPNO T00001017
UNV,1996-01-24 01:00,30.92,27.86,88.26,0.00,0.00,M,29.92,M,2.50,M,OVC,BKN,OVC,   ,M,700.00,2600.00,M,FG,M,M,M,M,M,M,30.92,KUNV 240100Z 00000KT 21/2SM FG OVC/// BKN007 OVC026 M01/M02 A2992 RMK F3; SLPNO T10061023
UNV,1996-01-24 02:00,30.92,27.86,88.26,0.00,0.00,M,29.88,M,3.00,M,BKN,OVC,   ,   ,2800.00,3500.00,M,M,FG,M,M,M,M,M,M,30.92,KUNV 240200Z 00000KT 3SM FG BKN028 OVC035 M01/M02 A2988 RMK SLPNO T10061023
UNV,1996-01-24 03:00,30.92,26.96,85.05,10.00,3.00,M,29.85,M,6.00,M,OVC,   ,   ,   ,15000.00,M,M,M,FG,M,M,M,M,M,M,27.45,KUNV 240300Z 01003KT 6SM FG OVC150 M01/M03 A2985 RMK SLPNO T10061028
UNV,1996-01-24 04:00,30.92,26.96,85.05,0.00,0.00,M,29.80,M,5.00,M,SCT,OVC,   ,   ,3200.00,15000.00,M,M,FG,M,M,M,M,M,M,30.92,KUNV 240400Z 00000KT 5SM FG SCT032 OVC150 M01/M03 A2980 RMK LAST; SLPNO T10061028
UNV,1996-01-24 10:30,34.88,30.92,85.30,230.00,8.00,M,29.61,M,3.00,M,OVC,   ,   ,   ,3500.00,M,M,M,FG,M,M,M,M,M,M,27.66,KUNV 241030Z 23008KT 3SM FG OVC035 02/M01 A2961 RMK SLPNO T00161006
UNV,1996-01-24 11:00,34.88,30.92,85.30,230.00,7.00,M,29.60,M,3.00,M,OVC,   ,   ,   ,3300.00,M,M,M,FG,M,M,M,M,M,M,28.29,KUNV 241100Z 23007KT 3SM FG OVC033 02/M01 A2960 RMK SLPNO T00161006
UNV,1996-01-24 12:00,34.88,30.92,85.30,240.00,5.00,M,29.56,M,3.00,M,SCT,BKN,OVC,   ,1500.00,2000.00,3800.00,M,-RA FG,M,M,M,M,M,M,29.82,KUNV 241200Z 24005KT 3SM -RA FG SCT015 BKN020 OVC038 02/M01 A2956 RMK SLPNO T00161006
UNV,1996-01-24 14:00,34.88,32.00,89.11,280.00,6.00,M,29.53,M,1.50,M,OVC,   ,   ,   ,700.00,M,M,M,-RA FG,M,M,M,M,M,M,29.00,KUNV 241400Z 28006KT 11/2SM -RA FG OVC007 02/00 A2953 RMK --X E7 OVC 11/2R-F 35/32/2806/953/ F3; SLPNO T00160000
UNV,1996-01-24 15:00,35.96,32.90,88.51,160.00,8.00,M,29.46,M,1.50,M,OVC,OVC,   ,   ,M,800.00,M,M,-RA FG,M,M,M,M,M,M,28.99,KUNV 241500Z 16008KT 11/2SM -RA FG OVC/// OVC008 02/01 A2946 RMK F3 PRESFR; SLPNO T00220005
UNV,1996-01-24 15:05,M,M,M,290.00,5.00,M,29.44,M,0.50,M,OVC,OVC,   ,   ,M,300.00,M,M,-RA FG,M,M,M,M,M,M,M,KUNV 241505Z 29005KT 1/2SM -RA FG OVC/// OVC003 A2944 RMK F4; SLPNO
UNV,1996-01-24 15:22,M,M,M,250.00,5.00,M,29.42,M,4.00,M,OVC,OVC,   ,   ,M,700.00,M,M,FG,M,M,M,M,M,M,M,KUNV 241522Z 25005KT 4SM FG OVC/// OVC007 A2942 RMK F2; SLPNO
UNV,1996-01-24 16:00,39.92,36.86,88.71,200.00,10.00,M,29.40,M,6.00,M,OVC,   ,   ,   ,1200.00,M,M,M,FG,M,M,M,M,M,M,32.90,KUNV 241600Z 20010KT 6SM FG OVC012 04/03 A2940 RMK SLPNO T00440027
UNV,1996-01-24 17:00,39.92,36.86,88.71,200.00,9.00,M,29.38,M,7.00,M,BKN,OVC,   ,   ,1000.00,1500.00,M,M,M,M,M,M,M,M,M,33.36,KUNV 241700Z 20009KT 7SM BKN010 OVC015 04/03 A2938 RMK SLPNO T00440027
UNV,1996-01-24 18:00,39.92,35.96,85.61,240.00,8.00,M,29.35,M,3.00,M,OVC,OVC,   ,   ,M,600.00,M,M,-RA FG,M,M,M,M,M,M,33.87,KUNV 241800Z 24008KT 3SM -RA FG OVC/// OVC006 04/02 A2935 RMK F2; SLPNO T00440022
UNV,1996-01-24 19:00,41.00,38.84,91.94,250.00,10.00,M,29.36,M,3.00,M,OVC,OVC,   ,   ,M,600.00,M,M,-RA FG,M,M,M,M,M,M,34.25,KUNV 241900Z 25010KT 3SM -RA FG OVC/// OVC006 05/04 A2936 RMK F2; SLPNO T00500038
UNV,1996-01-24 19:25,41.00,34.88,78.65,250.00,14.00,M,29.40,M,15.00,18.00,SCT,BKN,OVC,   ,1600.00,3100.00,7000.00,M,M,M,M,M,M,M,M,32.76,KUNV 241925Z 25014G18KT 15SM SCT016 BKN031 OVC070 05/02 A2940 RMK SLPNO T00500016
UNV,1996-01-24 20:00,41.00,33.98,75.88,270.00,22.00,M,29.42,M,15.00,29.00,SCT,OVC,   ,   ,2600.00,7000.00,M,M,M,M,M,M,M,M,M,30.63,KUNV 242000Z 27022G29KT 15SM SCT026 OVC070 05/01 A2942 RMK SLPNO T00500011
UNV,1996-01-24 21:10,M,M,M,270.00,16.00,M,29.51,M,15.00,22.00,SCT,BKN,OVC,   ,3100.00,3800.00,4600.00,M,M,M,M,M,M,M,M,M,KUNV 242110Z 27016G22KT 15SM SCT031 BKN038 OVC046 A2951 RMK SLPNO
UNV,1996-01-24 22:00,36.86,26.96,67.08,280.00,18.00,M,29.54,M,10.00,30.00,BKN,   ,   ,   ,2900.00,M,M,M,M,M,M,M,M,M,M,26.15,KUNV 242200Z 28018G30KT 10SM BKN029 03/M03 A2954 RMK SLPNO T00271028
UNV,1996-01-24 23:00,34.88,25.88,69.38,280.00,18.00,M,29.58,M,15.00,25.00,BKN,BKN,OVC,   ,2600.00,3100.00,3800.00,M,M,M,M,M,M,M,M,23.54,KUNV 242300Z 28018G25KT 15SM BKN026 BKN031 OVC038 02/M03 A2958 RMK SLPNO T00161034
UNV,1996-01-25 00:00,33.98,23.90,66.22,270.00,15.00,M,29.64,M,10.00,23.00,BKN,OVC,   ,   ,2600.00,4300.00,M,M,M,M,M,M,M,M,M,23.35,KUNV 250000Z 27015G23KT 10SM BKN026 OVC043 01/M05 A2964 RMK SLPNO T00111045
UNV,1996-01-25 02:00,28.94,15.98,57.92,290.00,18.00,M,29.76,M,15.00,31.00,BKN,   ,   ,   ,2900.00,M,M,M,M,M,M,M,M,M,M,15.72,KUNV 250200Z 29018G31KT 15SM BKN029 M02/M09 A2976 RMK SLPNO T10171089
UNV,1996-01-25 03:00,27.86,16.88,62.95,290.00,15.00,M,29.79,M,10.00,23.00,BKN,OVC,   ,   ,2500.00,3100.00,M,M,M,M,M,M,M,M,M,15.41,KUNV 250300Z 29015G23KT 10SM BKN025 OVC031 M02/M08 A2979 RMK SLPNO T10231084
UNV,1996-01-25 04:00,25.88,11.84,54.79,310.00,17.00,M,29.83,M,15.00,32.00,BKN,BKN,   ,   ,3100.00,4800.00,M,M,M,M,M,M,M,M,M,12.06,KUNV 250400Z 31017G32KT 15SM BKN031 BKN048 M03/M11 A2983 RMK LAST; SLPNO T10341112
UNV,1996-01-25 10:00,19.94,7.88,58.92,310.00,12.00,M,30.11,M,7.00,17.00,SCT,SCT,BKN,   ,1800.00,2400.00,4000.00,M,M,M,M,M,M,M,M,6.65,KUNV 251000Z 31012G17KT 7SM SCT018 SCT024 BKN040 M07/M13 A3011 RMK SLPNO T10671134
UNV,1996-01-25 11:00,19.94,7.88,58.92,300.00,10.00,M,30.12,M,7.00,M,SCT,BKN,   ,   ,3400.00,4200.00,M,M,M,M,M,M,M,M,M,7.84,KUNV 251100Z 30010KT 7SM SCT034 BKN042 M07/M13 A3012 RMK SLPNO T10671134
UNV,1996-01-25 12:00,19.94,5.90,53.85,320.00,15.00,M,30.14,M,7.00,21.00,SCT,BKN,   ,   ,3500.00,4400.00,M,M,M,M,M,M,M,M,M,5.15,KUNV 251200Z 32015G21KT 7SM SCT035 BKN044 M07/M15 A3014 RMK SLPNO T10671145
UNV,1996-01-25 13:00,18.86,5.00,54.13,300.00,7.00,M,30.19,M,15.00,M,SCT,SCT,   ,   ,2300.00,3400.00,M,M,M,M,M,M,M,M,M,8.76,KUNV 251300Z 30007KT 15SM SCT023 SCT034 M07/M15 A3019 RMK SLPNO T10731150
UNV,1996-01-25 14:00,18.86,5.90,56.40,300.00,6.00,M,30.23,M,20.00,M,SCT,   ,   ,   ,3200.00,M,M,M,M,M,M,M,M,M,M,9.70,KUNV 251400Z 30006KT 20SM SCT032 M07/M15 A3023 RMK SLPNO T10731145
UNV,1996-01-25 15:00,19.94,5.90,53.85,300.00,6.00,M,30.28,M,20.00,M,BKN,   ,   ,   ,2600.00,M,M,M,M,M,M,M,M,M,M,11.01,KUNV 251500Z 30006KT 20SM BKN026 M07/M15 A3028 RMK SLPNO T10671145
UNV,1996-01-25 16:00,20.84,6.98,54.44,300.00,9.00,M,30.29,M,20.00,M,BKN,   ,   ,   ,3600.00,M,M,M,M,M,M,M,M,M,M,9.64,KUNV 251600Z 30009KT 20SM BKN036 M06/M14 A3029 RMK SLPNO T10621139
