station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
CXY,1996-01-23 22:00,32.90,29.84,88.36,50.00,5.00,M,30.09,M,1.00,M,OVC,OVC,   ,   ,M,5000.00,M,M,FG,M,M,M,M,M,M,27.46,KCXY 232200Z 05005KT 1SM FG OVC/// OVC050 01/M01 A3009 RMK F4; SLPNO T00051012
CXY,1996-01-23 23:00,32.90,30.92,92.32,90.00,5.00,M,30.10,M,2.00,M,OVC,OVC,   ,   ,M,5000.00,M,M,FG,M,M,M,M,M,M,27.46,KCXY 232300Z 09005KT 2SM FG OVC/// OVC050 01/M01 A3010 RMK F4; SLPNO T00051006
CXY,1996-01-24 00:00,32.90,30.92,92.32,90.00,5.00,M,30.09,M,2.00,M,OVC,OVC,   ,   ,M,5000.00,M,M,FG,M,M,M,M,M,M,27.46,KCXY 240000Z 09005KT 2SM FG OVC/// OVC050 01/M01 A3009 RMK F4; SLPNO T00051006
CXY,1996-01-24 01:00,32.90,30.92,92.32,130.00,5.00,M,30.06,M,2.00,M,OVC,   ,   ,   ,5000.00,M,M,M,FG,M,M,M,M,M,M,27.46,KCXY 240100Z 13005KT 2SM FG OVC050 01/M01 A3006 RMK SLPNO T00051006
CXY,1996-01-24 02:00,33.98,30.92,88.42,90.00,5.00,M,30.01,M,2.00,M,OVC,   ,   ,   ,10000.00,M,M,M,FG,M,M,M,M,M,M,28.75,KCXY 240200Z 09005KT 2SM FG OVC100 01/M01 A3001 RMK LAST; SLPNO T00111006
CXY,1996-01-24 11:00,34.88,33.98,96.48,130.00,5.00,M,29.73,M,2.50,M,BKN,OVC,   ,   ,5000.00,7000.00,M,M,-RA FG,M,M,M,M,M,M,29.82,KCXY 241100Z 13005KT 21/2SM -RA FG BKN050 OVC070 02/01 A2973 RMK SLPNO T00160011
CXY,1996-01-24 12:00,34.88,33.98,96.48,110.00,8.00,M,29.69,M,2.00,M,SCT,BKN,   ,   ,3500.00,5000.00,M,M,-RA FG,M,M,M,M,M,M,27.66,KCXY 241200Z 11008KT 2SM -RA FG SCT035 BKN050 02/01 A2969 RMK SLPNO T00160011
CXY,1996-01-24 13:00,35.96,34.88,95.80,150.00,4.00,M,29.66,M,1.50,M,SCT,BKN,OVC,   ,500.00,1500.00,5000.00,M,-RA FG,M,M,M,M,M,M,32.04,KCXY 241300Z 15004KT 11/2SM -RA FG SCT005 BKN015 OVC050 02/02 A2966 RMK SLPNO T00220016
CXY,1996-01-24 14:00,35.96,35.96,100.00,140.00,8.00,M,29.63,M,1.00,M,BKN,OVC,   ,   ,200.00,1000.00,M,M,RA FG,M,M,M,M,M,M,28.99,KCXY 241400Z 14008KT 1SM RA FG BKN002 OVC010 02/02 A2963 RMK R08VV1/8; SLPNO T00220022
CXY,1996-01-24 15:00,38.84,37.94,96.54,170.00,8.00,M,29.61,M,1.50,M,BKN,OVC,   ,   ,4000.00,5000.00,M,M,RA FG,M,M,M,M,M,M,32.54,KCXY 241500Z 17008KT 11/2SM RA FG BKN040 OVC050 04/03 A2961 RMK SLPNO T00380033
CXY,1996-01-24 16:00,38.84,38.84,100.00,340.00,10.00,M,29.58,M,0.25,M,BKN,OVC,   ,   ,700.00,2000.00,M,M,RA FG,M,M,M,M,M,M,31.55,KCXY 241600Z 34010KT 1/4SM RA FG BKN007 OVC020 04/04 A2958 RMK R08VV1/4; SLPNO T00380038
CXY,1996-01-24 17:00,38.84,37.94,96.54,100.00,10.00,M,29.49,M,0.25,M,BKN,OVC,   ,   ,600.00,1000.00,M,M,RA FG,M,M,M,M,M,M,31.55,KCXY 241700Z 10010KT 1/4SM RA FG BKN006 OVC010 04/03 A2949 RMK RY08VV1/8 ; SLPNO T00380033
CXY,1996-01-24 18:00,43.88,41.00,89.51,50.00,8.00,M,29.40,M,2.50,M,OVC,   ,   ,   ,800.00,M,M,M,RA FG,M,M,M,M,M,M,38.75,KCXY 241800Z 05008KT 21/2SM RA FG OVC008 07/05 A2940 RMK SLPNO T00660050
CXY,1996-01-24 19:00,41.00,39.92,95.90,220.00,5.00,M,29.44,M,1.25,M,OVC,BKN,OVC,   ,M,1500.00,6000.00,M,-RA FG,M,M,M,M,M,M,37.08,KCXY 241900Z 22005KT 11/4SM -RA FG OVC/// BKN015 OVC060 05/04 A2944 RMK F3 R08VV11/8; SLPNO T00500044
CXY,1996-01-24 20:00,46.94,43.88,89.03,280.00,7.00,M,29.45,M,2.50,M,BKN,OVC,   ,   ,1200.00,4500.00,M,M,-RA FG,M,M,M,M,M,M,42.99,KCXY 242000Z 28007KT 21/2SM -RA FG BKN012 OVC045 08/07 A2945 RMK SLPNO T00830066
CXY,1996-01-24 20:30,41.90,39.92,92.62,270.00,8.00,M,29.49,M,3.00,M,SCT,OVC,   ,   ,2000.00,4500.00,M,M,-RA FG,M,M,M,M,M,M,36.31,KCXY 242030Z 27008KT 3SM -RA FG SCT020 OVC045 06/04 A2949 RMK SLPNO T00550044
CXY,1996-01-24 21:00,41.00,38.84,91.94,280.00,10.00,M,29.51,M,4.00,M,SCT,OVC,   ,   ,2500.00,6000.00,M,M,FG,M,M,M,M,M,M,34.25,KCXY 242100Z 28010KT 4SM FG SCT025 OVC060 05/04 A2951 RMK SLPNO T00500038
CXY,1996-01-24 22:00,39.92,37.94,92.56,270.00,10.00,M,29.54,M,7.00,M,BKN,OVC,   ,   ,4000.00,10000.00,M,M,M,M,M,M,M,M,M,32.90,KCXY 242200Z 27010KT 7SM BKN040 OVC100 04/03 A2954 RMK SLPNO T00440033
CXY,1996-01-24 23:00,41.90,30.92,64.79,280.00,15.00,M,29.60,M,7.00,M,OVC,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,33.61,KCXY 242300Z 28015KT 7SM OVC050 06/M01 A2960 RMK BINOVC; SLPNO T00551006
CXY,1996-01-25 00:00,41.90,26.96,55.11,310.00,12.00,M,29.66,M,10.00,M,BKN,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,34.60,KCXY 250000Z 31012KT 10SM BKN050 06/M03 A2966 RMK PRERR; SLPNO T00551028
CXY,1996-01-25 01:00,41.00,25.88,54.57,300.00,15.00,M,29.71,M,10.00,M,BKN,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,32.45,KCXY 250100Z 30015KT 10SM BKN050 05/M03 A2971 RMK SLPNO T00501034
CXY,1996-01-25 02:00,39.92,23.90,52.40,290.00,18.00,M,29.77,M,10.00,M,OVC,   ,   ,   ,4700.00,M,M,M,M,M,M,M,M,M,M,30.17,KCXY 250200Z 29018KT 10SM OVC047 04/M05 A2977 RMK SLPNO T00441045
CXY,1996-01-25 03:00,38.84,23.90,54.65,290.00,15.00,M,29.79,M,10.00,M,BKN,   ,   ,   ,4000.00,M,M,M,M,M,M,M,M,M,M,29.65,KCXY 250300Z 29015KT 10SM BKN040 04/M05 A2979 RMK SLPNO T00381045
CXY,1996-01-25 11:00,27.86,10.94,48.51,310.00,18.00,M,30.17,M,15.00,22.00,BKN,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,14.30,KCXY 251100Z 31018G22KT 15SM BKN050 M02/M12 A3017 RMK SLPNO T10231117
CXY,1996-01-25 12:00,26.96,8.96,46.08,310.00,15.00,M,30.21,M,15.00,M,SCT,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,14.25,KCXY 251200Z 31015KT 15SM SCT050 M03/M13 A3021 RMK SLPNO T10281128
CXY,1996-01-25 13:00,25.88,9.86,50.17,320.00,25.00,M,30.24,M,20.00,M,SCT,SCT,   ,   ,5000.00,15000.00,M,M,M,M,M,M,M,M,M,9.53,KCXY 251300Z 32025KT 20SM SCT050 SCT150 M03/M12 A3024 RMK SLPNO T10341123
CXY,1996-01-25 14:00,26.96,7.88,43.89,310.00,20.00,M,30.30,M,20.00,M,SCT,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,12.44,KCXY 251400Z 31020KT 20SM SCT050 M03/M13 A3030 RMK SLPNO T10281134
CXY,1996-01-25 15:00,27.86,8.96,44.40,310.00,25.00,M,30.34,M,20.00,M,SCT,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,12.21,KCXY 251500Z 31025KT 20SM SCT050 M02/M13 A3034 RMK SLPNO T10231128
CXY,1996-01-25 16:00,28.94,8.96,42.48,310.00,25.00,M,30.36,M,20.00,M,SCT,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,13.67,KCXY 251600Z 31025KT 20SM SCT050 M02/M13 A3036 RMK SLPNO T10171128
CXY,1996-01-25 17:00,28.94,8.96,42.48,360.00,12.00,M,30.37,M,20.00,M,SCT,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,18.11,KCXY 251700Z 36012KT 20SM SCT050 M02/M13 A3037 RMK SLPNO T10171128
CXY,1996-01-25 19:00,30.92,8.96,39.19,310.00,18.00,M,30.37,M,15.00,M,SCT,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,18.33,KCXY 251900Z 31018KT 15SM SCT050 M01/M13 A3037 RMK SLPNO T10061128
CXY,1996-01-25 20:00,30.92,8.96,39.19,280.00,15.00,M,30.38,M,15.00,M,SCT,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,19.38,KCXY 252000Z 28015KT 15SM SCT200 M01/M13 A3038 RMK SLPNO T10061128
CXY,1996-01-25 21:00,29.84,8.96,40.95,280.00,10.00,M,30.39,M,20.00,M,SCT,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,20.26,KCXY 252100Z 28010KT 20SM SCT200 M01/M13 A3039 RMK SLPNO T10121128
CXY,1996-01-25 22:00,29.84,9.86,42.63,270.00,8.00,M,30.43,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,21.45,KCXY 252200Z 27008KT 15SM CLR M01/M12 A3043 RMK SLPNO T10121123
CXY,1996-01-25 23:00,26.96,8.96,46.08,220.00,5.00,M,30.43,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,20.41,KCXY 252300Z 22005KT 15SM CLR M03/M13 A3043 RMK SLPNO T10281128
CXY,1996-01-26 00:00,23.90,11.84,59.50,220.00,5.00,M,30.45,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,16.78,KCXY 260000Z 22005KT 15SM CLR M05/M11 A3045 RMK SLPNO T10451112
CXY,1996-01-26 01:00,20.84,10.94,65.04,250.00,5.00,M,30.47,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,13.14,KCXY 260100Z 25005KT 15SM CLR M06/M12 A3047 RMK SLPNO T10621117
CXY,1996-01-26 03:00,23.90,15.98,71.34,120.00,5.00,M,30.47,M,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,16.78,KCXY 260300Z 12005KT 15SM CLR M05/M09 A3047 RMK SLPNO T10451089
CXY,1996-01-26 11:00,18.86,10.94,70.77,300.00,5.00,M,30.54,M,15.00,M,SCT,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,10.79,KCXY 261100Z 30005KT 15SM SCT200 M07/M12 A3054 RMK SLPNO T10731117
CXY,1996-01-26 12:00,19.94,12.92,73.77,210.00,5.00,M,30.56,M,15.00,M,SCT,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,12.07,KCXY 261200Z 21005KT 15SM SCT200 M07/M11 A3056 RMK SLPNO T10671106
CXY,1996-01-26 14:00,24.98,16.88,70.91,100.00,8.00,M,30.56,M,15.00,M,OVC,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,15.47,KCXY 261400Z 10008KT 15SM OVC200 M04/M08 A3056 RMK SLPNO T10391084
CXY,1996-01-26 15:00,28.94,17.96,63.10,90.00,8.00,M,30.57,M,15.00,M,OVC,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,20.34,KCXY 261500Z 09008KT 15SM OVC200 M02/M08 A3057 RMK SLPNO T10171078
CXY,1996-01-26 16:00,33.98,23.90,66.22,140.00,8.00,M,30.56,M,15.00,M,OVC,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,26.55,KCXY 261600Z 14008KT 15SM OVC200 01/M05 A3056 RMK SLPNO T00111045
CXY,1996-01-26 17:00,35.96,23.00,58.94,180.00,15.00,M,30.51,M,15.00,M,OVC,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,25.91,KCXY 261700Z 18015KT 15SM OVC200 02/M05 A3051 RMK SLPNO T00221050
CXY,1996-01-26 18:00,32.00,23.00,69.04,140.00,10.00,M,30.49,M,15.00,M,SCT,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,22.97,KCXY 261800Z 14010KT 15SM SCT200 00/M05 A3049 RMK SLPNO T00001050
CXY,1996-01-26 19:00,37.94,21.92,52.09,100.00,8.00,M,30.47,M,15.00,M,BKN,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,31.43,KCXY 261900Z 10008KT 15SM BKN200 03/M06 A3047 RMK SLPNO T00331056
CXY,1996-01-26 20:00,36.86,24.98,61.79,100.00,8.00,M,30.47,M,15.00,M,BKN,OVC,   ,   ,6000.00,15000.00,M,M,M,M,M,M,M,M,M,30.10,KCXY 262000Z 10008KT 15SM BKN060 OVC150 03/M04 A3047 RMK SLPNO T00271039
CXY,1996-01-26 21:00,37.94,24.98,59.22,140.00,8.00,M,30.47,M,15.00,M,BKN,OVC,   ,   ,5000.00,10000.00,M,M,M,M,M,M,M,M,M,31.43,KCXY 262100Z 14008KT 15SM BKN050 OVC100 03/M04 A3047 RMK SLPNO T00331039
CXY,1996-01-26 22:00,36.86,24.98,61.79,140.00,8.00,M,30.49,M,15.00,M,OVC,   ,   ,   ,3000.00,M,M,M,M,M,M,M,M,M,M,30.10,KCXY 262200Z 14008KT 15SM OVC030 03/M04 A3049 RMK SLPNO T00271039
CXY,1996-01-26 23:00,36.86,25.88,64.15,110.00,8.00,M,30.47,M,15.00,M,OVC,   ,   ,   ,3000.00,M,M,M,M,M,M,M,M,M,M,30.10,KCXY 262300Z 11008KT 15SM OVC030 03/M03 A3047 RMK SLPNO T00271034
CXY,1996-01-27 00:00,36.86,26.96,67.08,130.00,10.00,M,30.46,M,7.00,M,BKN,OVC,   ,   ,2500.00,3500.00,M,M,M,M,M,M,M,M,M,29.06,KCXY 270000Z 13010KT 7SM BKN025 OVC035 03/M03 A3046 RMK SLPNO T00271028
CXY,1996-01-27 01:00,35.96,28.94,75.39,130.00,10.00,M,30.42,M,7.00,M,BKN,OVC,   ,   ,1800.00,2500.00,M,M,-SHSN,M,M,M,M,M,M,27.93,KCXY 270100Z 13010KT 7SM -SHSN BKN018 OVC025 02/M02 A3042 RMK SLPNO T00221017
CXY,1996-01-27 02:00,36.86,30.92,78.87,110.00,10.00,M,30.38,M,7.00,M,OVC,   ,   ,   ,1200.00,M,M,M,M,M,M,M,M,M,M,29.06,KCXY 270200Z 11010KT 7SM OVC012 03/M01 A3038 RMK SLPNO T00271006
CXY,1996-01-27 03:00,37.94,33.98,85.49,120.00,10.00,M,30.35,M,4.00,M,OVC,   ,   ,   ,1000.00,M,M,M,-RA FG,M,M,M,M,M,M,30.42,KCXY 270300Z 12010KT 4SM -RA FG OVC010 03/01 A3035 RMK LAST; SLPNO T00330011
CXY,1996-01-27 11:00,46.94,44.96,92.78,130.00,20.00,M,29.93,M,3.00,M,OVC,   ,   ,   ,1500.00,M,M,M,RA FG,M,M,M,M,M,M,38.98,KCXY 271100Z 13020KT 3SM RA FG OVC015 08/07 A2993 RMK SLPNO T00830072
CXY,1996-01-27 14:00,50.00,46.94,89.17,190.00,18.00,M,29.78,M,6.00,20.00,OVC,   ,   ,   ,1500.00,M,M,M,RA FG,M,M,M,M,M,M,43.44,KCXY 271400Z 19018G20KT 6SM RA FG OVC015 10/08 A2978 RMK PRESFR; SLPNO T01000083
CXY,1996-01-27 15:00,50.90,46.94,86.24,160.00,20.00,M,29.73,M,5.00,30.00,OVC,   ,   ,   ,1000.00,M,M,M,-RA FG,M,M,M,M,M,M,50.90,KCXY 271500Z 16020G30KT 5SM -RA FG OVC010 11/08 A2973 RMK SLPNO T01050083
CXY,1996-01-27 16:00,50.90,47.84,89.21,180.00,20.00,M,29.70,M,5.00,30.00,OVC,   ,   ,   ,1200.00,M,M,M,-RA FG,M,M,M,M,M,M,50.90,KCXY 271600Z 18020G30KT 5SM -RA FG OVC012 11/09 A2970 RMK SLPNO T01050088
CXY,1996-01-27 17:00,50.90,48.92,92.90,180.00,15.00,M,29.66,M,3.00,25.00,OVC,   ,   ,   ,900.00,M,M,M,-RA FG,M,M,M,M,M,M,50.90,KCXY 271700Z 18015G25KT 3SM -RA FG OVC009 11/09 A2966 RMK SLPNO T01050094
CXY,1996-01-27 18:00,42.98,37.94,82.24,290.00,18.00,M,29.70,M,7.00,25.00,SCT,OVC,   ,   ,1500.00,2200.00,M,M,-SHRA,M,M,M,M,M,M,34.20,KCXY 271800Z 29018G25KT 7SM -SHRA SCT015 OVC022 06/03 A2970 RMK BINOVC ; SLPNO T00610033
CXY,1996-01-27 19:00,42.98,32.90,67.33,300.00,15.00,M,29.69,M,15.00,27.00,OVC,   ,   ,   ,4500.00,M,M,M,M,M,M,M,M,M,M,35.01,KCXY 271900Z 30015G27KT 15SM OVC045 06/01 A2969 RMK CIGRGD; SLPNO T00610005
CXY,1996-01-27 20:00,42.98,27.86,54.86,290.00,14.00,M,29.70,M,15.00,21.00,OVC,   ,   ,   ,6000.00,M,M,M,M,M,M,M,M,M,M,35.32,KCXY 272000Z 29014G21KT 15SM OVC060 06/M02 A2970 RMK SLPNO T00611023
CXY,1996-01-27 21:00,44.96,29.84,55.16,300.00,18.00,M,29.74,M,15.00,35.00,BKN,   ,   ,   ,9000.00,M,M,M,M,M,M,M,M,M,M,36.81,KCXY 272100Z 30018G35KT 15SM BKN090 07/M01 A2974 RMK SLPNO T00721012
CXY,1996-01-27 22:00,38.84,20.84,48.04,300.00,24.00,M,29.84,M,15.00,37.00,SCT,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,27.29,KCXY 272200Z 30024G37KT 15SM SCT100 04/M06 A2984 RMK PRESRR; SLPNO T00381062
CXY,1996-01-27 23:00,37.94,18.86,45.73,310.00,14.00,M,29.88,M,15.00,25.00,SCT,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,28.82,KCXY 272300Z 31014G25KT 15SM SCT050 03/M07 A2988 RMK PRESRR; SLPNO T00331073
