station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
BGM,1996-01-25 07:00,19.94,15.08,81.09,290.00,14.00,M,29.82,1011.40,0.50,22.00,SCT,BKN,OVC,   ,1100.00,2800.00,3500.00,M,-SN,M,M,M,M,M,M,5.62,METAR KBGM 250700Z 29014G22KT 1/2SM -SN SCT011 BKN028 OVC035 M07/M09 A2982 RMK PCPN 0000; SLP114 T10671094
BGM,1996-01-25 08:00,17.96,15.08,88.27,300.00,12.00,M,29.87,1013.20,0.50,18.00,SCT,BKN,OVC,   ,1100.00,2100.00,3500.00,M,-SN FG,M,M,M,M,M,M,4.13,METAR KBGM 250800Z 30012G18KT 1/2SM -SN FG SCT011 BKN021 OVC035 M08/M09 A2987 RMK PCPN 0000; SLP132 T10781094
BGM,1996-01-25 09:00,17.06,12.92,83.47,300.00,11.00,M,29.92,1015.00,4.00,18.00,SCT,SCT,OVC,   ,700.00,1600.00,3900.00,M,-SN FG,M,M,M,M,M,M,3.59,METAR KBGM 250900Z 30011G18KT 4SM -SN FG SCT007 SCT016 OVC039 M08/M11 A2992 RMK 6000/ PCPN 0000; SLP150 T10831106 55010
BGM,1996-01-25 10:00,15.98,6.98,67.07,310.00,17.00,M,29.96,1016.30,7.00,22.00,BKN,BKN,   ,   ,2800.00,3200.00,M,M,M,M,M,M,M,M,M,-0.91,METAR KBGM 251000Z 31017G22KT 7SM BKN028 BKN032 M09/M14 A2996 RMK BKN V OVC SE38 PCPN 0000 PK WND 3130/0920 PRESRR; SLP163 T10891139
BGM,1996-01-25 11:00,15.08,6.08,66.96,310.00,11.00,M,30.00,1017.90,10.00,18.00,BKN,OVC,   ,   ,2600.00,3100.00,M,M,M,M,M,M,M,M,M,1.08,METAR KBGM 251100Z 31011G18KT 10SM BKN026 OVC031 M09/M14 A3000 RMK SLP179 T10941144
BGM,1996-01-25 12:00,15.08,10.94,83.33,310.00,9.00,M,30.04,1019.40,2.00,M,SCT,OVC,   ,   ,1900.00,2800.00,M,M,-SN FG,M,M,M,M,M,M,2.47,METAR KBGM 251200Z 31009KT 2SM -SN FG SCT019 OVC028 M09/M12 A3004 RMK 60001/ 51039 10022 20015 TWR VSBY 3 SB04; SLP194 60001 T10941117 411781728 540/0
BGM,1996-01-25 13:00,14.00,8.06,76.79,310.00,13.00,M,30.07,1020.60,4.00,19.00,SCT,OVC,   ,   ,2100.00,2700.00,M,M,-SN,M,M,M,M,M,M,-1.49,METAR KBGM 251300Z 31013G19KT 4SM -SN SCT021 OVC027 M10/M13 A3007 RMK SLP206 T11001133
BGM,1996-01-25 14:00,15.08,6.08,66.96,310.00,16.00,M,30.12,1022.30,5.00,23.00,OVC,   ,   ,   ,2200.00,M,M,M,-BLSN,M,M,M,M,M,M,-1.64,METAR KBGM 251400Z 31016G23KT 5SM -BLSN OVC022 M09/M14 A3012 RMK SE06; SLP223 T10941144
BGM,1996-01-25 15:00,15.98,6.08,64.38,320.00,16.00,M,30.16,1023.80,10.00,23.00,BKN,OVC,   ,   ,2400.00,3000.00,M,M,M,M,M,M,M,M,M,-0.46,METAR KBGM 251500Z 32016G23KT 10SM BKN024 OVC030 M09/M14 A3016 RMK 6000/; SLP238 T10891144 55030
BGM,1996-01-25 16:00,17.06,3.92,55.66,320.00,16.00,M,30.19,1025.00,10.00,20.00,BKN,BKN,   ,   ,2900.00,3500.00,M,M,M,M,M,M,M,M,M,0.95,METAR KBGM 251600Z 32016G20KT 10SM BKN029 BKN035 M08/M16 A3019 RMK SLP250 T10831156
BGM,1996-01-25 17:00,17.96,3.02,51.36,320.00,11.00,M,30.21,1025.70,10.00,19.00,BKN,   ,   ,   ,3900.00,M,M,M,M,M,M,M,M,M,M,4.72,METAR KBGM 251700Z 32011G19KT 10SM BKN039 M08/M16 A3021 RMK WND 28V34; SLP257 T10781161
BGM,1996-01-25 18:00,19.04,5.00,53.71,290.00,14.00,M,30.22,1025.90,10.00,18.00,OVC,   ,   ,   ,3700.00,M,M,M,M,M,M,M,M,M,M,4.46,METAR KBGM 251800Z 29014G18KT 10SM OVC037 M07/M15 A3022 RMK 6000/ 10020 20014; SLP259 60020 T10721150 55010
BGM,1996-01-25 19:00,19.94,6.08,54.30,300.00,13.00,M,30.24,1026.70,10.00,M,OVC,   ,   ,   ,3500.00,M,M,M,M,M,M,M,M,M,M,6.12,METAR KBGM 251900Z 30013KT 10SM OVC035 M07/M14 A3024 RMK SLP267 T10671144
BGM,1996-01-25 20:00,19.04,6.08,56.43,330.00,10.00,M,30.25,1027.30,10.00,M,BKN,   ,   ,   ,3500.00,M,M,M,M,M,M,M,M,M,M,6.72,METAR KBGM 252000Z 33010KT 10SM BKN035 M07/M14 A3025 RMK WSHFT 1851; SLP273 T10721144
BGM,1996-01-25 21:00,17.96,6.08,59.10,350.00,7.00,M,30.26,1027.80,10.00,M,BKN,   ,   ,   ,3300.00,M,M,M,M,M,M,M,M,M,M,7.67,METAR KBGM 252100Z 35007KT 10SM BKN033 M08/M14 A3026 RMK BKN V SCT; SLP278 T10781144 55010
BGM,1996-01-25 21:25,16.88,5.90,61.42,360.00,8.00,M,30.27,1028.10,10.00,M,SCT,   ,   ,   ,3300.00,M,M,M,M,M,M,M,M,M,M,5.49,METAR KBGM 252125Z 36008KT 10SM SCT033 M08/M15 A3027 RMK SLP281 T10841145
BGM,1996-01-25 22:00,17.06,6.98,64.01,350.00,6.00,M,30.29,1028.60,10.00,M,SCT,   ,   ,   ,3300.00,M,M,M,M,M,M,M,M,M,M,7.54,METAR KBGM 252200Z 35006KT 10SM SCT033 M08/M14 A3029 RMK SLP286 T10831139
BGM,1996-01-25 23:00,15.08,5.00,63.73,60.00,4.00,M,30.31,1029.40,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,7.66,METAR KBGM 252300Z 06004KT 10SM CLR/// M09/M15 A3031 RMK CLR BLO $; SLP294 T10941150 51020
BGM,1996-01-26 00:00,15.08,5.00,63.73,70.00,4.00,M,30.32,1029.70,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,7.66,METAR KBGM 260000Z 07004KT 10SM CLR M09/M15 A3032 RMK CLR BLO 51019 10020 20015 $; SLP297 T10941150 411781728 51020
BGM,1996-01-26 01:00,12.92,5.00,70.07,100.00,5.00,M,30.32,1030.00,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,3.74,METAR KBGM 260100Z 10005KT 10SM CLR/// M11/M15 A3032 RMK CLR BLO $; SLP300 T11061150 51020
BGM,1996-01-26 02:00,12.92,3.92,66.68,120.00,7.00,M,30.32,1029.90,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,1.52,METAR KBGM 260200Z 12007KT 10SM CLR/// M11/M16 A3032 RMK CLR BLO SLP299 T11061156 51020
BGM,1996-01-26 03:00,12.92,6.08,73.61,140.00,5.00,M,30.34,1030.50,10.00,M,SCT,   ,   ,   ,11000.00,M,M,M,M,M,M,M,M,M,M,3.74,METAR KBGM 260300Z 14005KT 10SM SCT110 M11/M14 A3034 RMK 53007; SLP305 T11061144
BGM,1996-01-26 04:00,12.92,6.98,76.68,140.00,7.00,M,30.35,1030.90,10.00,M,BKN,OVC,   ,   ,9000.00,11000.00,M,M,M,M,M,M,M,M,M,1.52,METAR KBGM 260400Z 14007KT 10SM BKN090 OVC110 M11/M14 A3035 RMK SLP309 T11061139
BGM,1996-01-26 05:00,14.00,6.98,73.13,140.00,9.00,M,30.36,1031.00,10.00,M,OVC,   ,   ,   ,9500.00,M,M,M,M,M,M,M,M,M,M,1.13,METAR KBGM 260500Z 14009KT 10SM OVC095 M10/M14 A3036 RMK 400230013; SLP310 T11001139
BGM,1996-01-26 06:00,15.08,6.98,69.75,140.00,7.00,M,30.35,1030.70,10.00,M,BKN,BKN,   ,   ,5500.00,11000.00,M,M,M,M,M,M,M,M,M,4.15,METAR KBGM 260600Z 14007KT 10SM BKN055 BKN110 M09/M14 A3035 RMK 10015 20013 BKN V OVC; SLP307 60004 T10941139 55010
BGM,1996-01-26 07:00,15.08,6.98,69.75,150.00,9.00,M,30.32,1029.80,10.00,M,SCT,BKN,   ,   ,7000.00,12000.00,M,M,M,M,M,M,M,M,M,2.47,METAR KBGM 260700Z 15009KT 10SM SCT070 BKN120 M09/M14 A3032 RMK PRESFR; SLP298 T10941139
BGM,1996-01-26 08:00,15.08,6.08,66.96,150.00,11.00,M,30.32,1029.60,10.00,M,OVC,   ,   ,   ,12000.00,M,M,M,M,M,M,M,M,M,M,1.08,METAR KBGM 260800Z 15011KT 10SM OVC120 M09/M14 A3032 RMK OVC V BKN; SLP296 T10941144
BGM,1996-01-26 09:00,17.06,6.08,61.44,160.00,10.00,M,30.32,1029.50,10.00,M,OVC,   ,   ,   ,11000.00,M,M,M,M,M,M,M,M,M,M,4.23,METAR KBGM 260900Z 16010KT 10SM OVC110 M08/M14 A3032 RMK 55013; SLP295 T10831144
BGM,1996-01-26 10:00,17.06,6.98,64.01,150.00,9.00,M,30.32,1029.80,10.00,M,OVC,   ,   ,   ,11000.00,M,M,M,M,M,M,M,M,M,M,4.94,METAR KBGM 261000Z 15009KT 10SM OVC110 M08/M14 A3032 RMK SLP298 T10831139
BGM,1996-01-26 11:00,17.06,8.06,67.21,170.00,10.00,M,30.34,1030.50,10.00,M,OVC,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,4.23,METAR KBGM 261100Z 17010KT 10SM OVC100 M08/M13 A3034 RMK SLP305 T10831133
BGM,1996-01-26 12:00,19.04,8.06,61.72,170.00,9.00,M,30.36,1031.00,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,7.40,METAR KBGM 261200Z 17009KT 10SM CLR M07/M13 A3036 RMK CLR BLO 53013 10019 20015 PRESRR; SLP310 T10721133 51020
BGM,1996-01-26 13:00,19.94,8.06,59.40,180.00,9.00,M,30.37,1031.50,10.00,17.00,SCT,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,8.52,METAR KBGM 261300Z 18009G17KT 10SM SCT100 M07/M13 A3037 RMK SLP315 T10671133
BGM,1996-01-26 14:00,21.02,10.04,62.00,180.00,13.00,M,30.37,1031.50,10.00,18.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,7.50,METAR KBGM 261400Z 18013G18KT 10SM CLR/// M06/M12 A3037 RMK CLR BLO SLP315 T10611122 51020
BGM,1996-01-26 15:00,24.08,10.94,56.74,190.00,16.00,M,30.40,1032.20,10.00,23.00,SCT,   ,   ,   ,9000.00,M,M,M,M,M,M,M,M,M,M,10.10,METAR KBGM 261500Z 19016G23KT 10SM SCT090 M04/M12 A3040 RMK $; SLP322 T10441117 55030
BGM,1996-01-26 16:00,24.98,12.02,57.33,180.00,15.00,M,30.39,1032.10,10.00,22.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,11.68,METAR KBGM 261600Z 18015G22KT 10SM CLR/// M04/M11 A3039 RMK CLR BLO $; SLP321 T10391111 51020
BGM,1996-01-26 17:00,28.04,14.00,55.12,180.00,12.00,M,30.37,1031.20,10.00,19.00,SCT,   ,   ,   ,6000.00,M,M,M,M,M,M,M,M,M,M,16.96,METAR KBGM 261700Z 18012G19KT 10SM SCT060 M02/M10 A3037 RMK $; SLP312 T10221100
BGM,1996-01-26 18:00,30.02,15.98,55.42,190.00,18.00,M,30.34,1030.00,10.00,22.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,17.14,METAR KBGM 261800Z 19018G22KT 10SM CLR M01/M09 A3034 RMK CLR BLO 58012 10030 20019 $; SLP300 T10111089 51020
BGM,1996-01-26 19:00,32.00,17.96,55.72,190.00,13.00,M,30.32,1029.20,10.00,17.00,SCT,SCT,   ,   ,7500.00,10000.00,M,M,M,M,M,M,M,M,M,21.57,METAR KBGM 261900Z 19013G17KT 10SM SCT075 SCT100 00/M08 A3032 RMK PRESFR $; SLP292 T00001078
BGM,1996-01-26 20:00,30.02,17.96,60.38,160.00,12.00,M,30.33,1029.70,10.00,19.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,19.48,METAR KBGM 262000Z 16012G19KT 10SM CLR/// M01/M08 A3033 RMK CLR BLO $; SLP297 T10111078 51020
BGM,1996-01-26 21:00,30.92,17.96,58.21,180.00,16.00,M,30.35,1030.10,10.00,24.00,SCT,   ,   ,   ,12000.00,M,M,M,M,M,M,M,M,M,M,19.01,METAR KBGM 262100Z 18016G24KT 10SM SCT120 M01/M08 A3035 RMK $; SLP301 T10061078 55050
BGM,1996-01-26 22:00,30.92,17.96,58.21,160.00,14.00,M,30.36,1030.50,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,19.77,METAR KBGM 262200Z 16014KT 10SM CLR/// M01/M08 A3036 RMK CLR BLO $; SLP305 T10061078 51020
BGM,1996-01-26 23:00,30.92,17.96,58.21,150.00,11.00,M,30.38,1031.10,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,21.10,METAR KBGM 262300Z 15011KT 10SM CLR/// M01/M08 A3038 RMK CLR BLO SLP311 T10061078 51020
BGM,1996-01-27 00:00,30.92,19.94,63.36,150.00,11.00,M,30.36,1030.60,10.00,18.00,OVC,   ,   ,   ,12000.00,M,M,M,M,M,M,M,M,M,M,21.10,METAR KBGM 270000Z 15011G18KT 10SM OVC120 M01/M07 A3036 RMK 10032 21058; SLP306 60009 T10061067 55000
BGM,1996-01-27 01:00,32.00,21.02,63.51,160.00,12.00,M,30.35,1029.90,10.00,21.00,OVC,   ,   ,   ,2600.00,M,M,M,M,M,M,M,M,M,M,22.00,METAR KBGM 270100Z 16012G21KT 10SM OVC026 00/M06 A3035 RMK SLP299 T00001061
BGM,1996-01-27 02:00,30.92,24.98,78.35,150.00,15.00,M,30.31,1028.70,10.00,18.00,OVC,   ,   ,   ,2100.00,M,M,M,M,M,M,M,M,M,M,19.38,METAR KBGM 270200Z 15015G18KT 10SM OVC021 M01/M04 A3031 RMK SB07E41 PCPN 0000; SLP287 T10061039
BGM,1996-01-27 03:00,30.92,24.98,78.35,150.00,14.00,M,30.27,1026.90,10.00,21.00,OVC,   ,   ,   ,1700.00,M,M,M,M,M,M,M,M,M,M,19.77,METAR KBGM 270300Z 15014G21KT 10SM OVC017 M01/M04 A3027 RMK 6000/ PRESFR; SLP269 T10061039 55080
BGM,1996-01-27 04:00,32.00,30.02,92.29,150.00,17.00,M,30.21,1025.10,7.00,23.00,OVC,   ,   ,   ,1000.00,M,M,M,-FZRA,M,M,M,M,M,M,20.08,METAR KBGM 270400Z 15017G23KT 7SM -FZRA OVC010 00/M01 A3021 RMK ZRB30 PCPN 0000 PRESFR; SLP251 T00001011
BGM,1996-01-27 05:00,33.98,32.00,92.36,150.00,15.00,M,30.17,1023.40,5.00,23.00,OVC,   ,   ,   ,800.00,M,M,M,-SN FG,M,M,M,M,M,M,23.35,METAR KBGM 270500Z 15015G23KT 5SM -SN FG OVC008 01/00 A3017 RMK 400341058 ZRE17SB17 PCPN 0000; SLP234 T00110000
BGM,1996-01-27 06:00,35.96,32.00,85.37,150.00,17.00,M,30.11,1021.40,10.00,30.00,BKN,OVC,   ,   ,800.00,1100.00,M,M,-RA,M,M,M,M,M,M,25.26,METAR KBGM 270600Z 15017G30KT 10SM -RA BKN008 OVC011 02/00 A3011 RMK 58048 10036 20030 CIG 5V9 RB51SE51 PK WND 1530/0547; SLP214 6001/ T00220000 56000
BGM,1996-01-27 07:00,37.94,32.00,78.96,160.00,21.00,M,30.07,1019.90,10.00,30.00,OVC,   ,   ,   ,1000.00,M,M,M,-RA,M,M,M,M,M,M,26.78,METAR KBGM 270700Z 16021G30KT 10SM -RA OVC010 03/00 A3007 RMK CIG 6V13 PK WND 1631/0614; SLP199 T00330000
BGM,1996-01-27 08:00,39.02,32.00,75.69,160.00,13.00,M,30.04,1018.70,10.00,21.00,OVC,   ,   ,   ,1000.00,M,M,M,-RA,M,M,M,M,M,M,30.56,METAR KBGM 270800Z 16013G21KT 10SM -RA OVC010 04/00 A3004 RMK CIG 6V12 PK WND 1732/0708; SLP187 T00390000
BGM,1996-01-27 09:00,41.00,32.00,70.08,160.00,19.00,M,29.98,1016.60,10.00,27.00,OVC,   ,   ,   ,1200.00,M,M,M,-RA,M,M,M,M,M,M,31.34,METAR KBGM 270900Z 16019G27KT 10SM -RA OVC012 05/00 A2998 RMK 6002/ PCPN 0000 PK WND 1828/0843; SLP166 T00500000 55080
BGM,1996-01-27 10:00,42.08,32.00,67.22,160.00,18.00,M,29.93,1014.80,10.00,29.00,OVC,   ,   ,   ,1400.00,M,M,M,-RA,M,M,M,M,M,M,33.02,METAR KBGM 271000Z 16018G29KT 10SM -RA OVC014 06/00 A2993 RMK PK WND 1731/0934; SLP148 T00560000
BGM,1996-01-27 11:00,42.98,32.00,64.93,150.00,17.00,M,29.87,1012.80,10.00,32.00,BKN,OVC,   ,   ,1400.00,1900.00,M,M,-RA,M,M,M,M,M,M,34.46,METAR KBGM 271100Z 15017G32KT 10SM -RA BKN014 OVC019 06/00 A2987 RMK PK WND 1532/1047 PRESFR; SLP128 T00610000
BGM,1996-01-27 12:00,42.98,41.00,92.65,150.00,21.00,M,29.80,1010.30,10.00,27.00,BKN,OVC,   ,   ,1300.00,1900.00,M,M,-RA,M,M,M,M,M,M,33.50,METAR KBGM 271200Z 15021G27KT 10SM -RA BKN013 OVC019 06/05 A2980 RMK 70008 58057 10043 20037 PK WND 1435/1131 PRESFR; SLP103 6007/ 70008 T00610050 56000
BGM,1996-01-27 13:00,44.96,42.98,92.72,150.00,21.00,0.02,29.76,1007.70,10.00,M,BKN,OVC,   ,   ,1300.00,2300.00,M,M,-RA,M,M,M,M,M,M,36.14,METAR KBGM 271300Z 15021KT 10SM -RA BKN013 OVC023 07/06 A//// RMK SLP077 P0002 T00720061
BGM,1996-01-27 14:00,46.04,44.06,92.75,170.00,17.00,0.04,29.67,1005.90,7.00,34.00,BKN,OVC,   ,   ,1500.00,1900.00,M,M,-RA,M,M,M,M,M,M,38.47,METAR KBGM 271400Z 17017G34KT 7SM -RA BKN015 OVC019 08/07 A2967 RMK PCPN 0004 PK WND 1436/1306 PRESFR $; SLP059 P0004 T00780067
BGM,1996-01-27 15:00,46.94,44.96,92.78,160.00,19.00,0.05,29.63,1004.20,5.00,29.00,OVC,   ,   ,   ,1500.00,M,M,M,-RA FG,M,M,M,M,M,M,39.19,METAR KBGM 271500Z 16019G29KT 5SM -RA FG OVC015 08/07 A2963 RMK 6009/ PCPN 0005 PK WND 1732/1413; SLP042 P0005 T00830072 55060
BGM,1996-01-27 16:00,46.94,46.04,96.66,160.00,19.00,0.01,29.54,1001.30,7.00,32.00,OVC,   ,   ,   ,1300.00,M,M,M,-RA,M,M,M,M,M,M,39.19,METAR KBGM 271600Z 16019G32KT 7SM -RA OVC013 08/08 A2954 RMK RE26B55 PCPN 0001 PK WND 1532/1542 PRESFR; SLP013 P0001 T00830078
BGM,1996-01-27 17:00,48.92,46.94,92.84,170.00,16.00,0.01,29.50,999.70,7.00,27.00,SCT,OVC,   ,   ,900.00,1300.00,M,M,M,M,M,M,M,M,M,42.47,METAR KBGM 271700Z 17016G27KT 7SM SCT009 OVC013 09/08 A2950 RMK RE54 PCPN 0001 PK WND 1933/1628 PRESFR; SLP997 P0001 T00940083
BGM,1996-01-27 18:00,35.06,33.08,92.40,270.00,22.00,M,29.55,1001.80,0.50,M,BKN,OVC,   ,   ,900.00,1500.00,M,M,RA FG,M,M,M,M,M,M,22.68,METAR KBGM 271800Z 27022KT 1/2SM RA FG BKN009 OVC015 02/01 A2955 RMK AO2A M11 BKN OVC 3 1/2R-F 019/35/33/2721G28/ 955/ PRESENT WX IS R-IP-S- PK WND 2626/1757 PRJMP 4/1737/1745; SLP018 60028 T00170006
BGM,1996-01-27 19:00,33.08,32.00,95.75,250.00,23.00,M,29.56,1002.30,1.00,29.00,SCT,OVC,   ,   ,1200.00,1800.00,M,M,-SN FG,M,M,M,M,M,M,19.77,METAR KBGM 271900Z 25023G29KT 1SM -SN FG SCT012 OVC018 01/00 A2956 RMK IPE16 RE06SB06 PK WND 2537/1825 PRJMP 4/1737/1745; SLP023 T00060000
BGM,1996-01-27 19:25,32.00,30.92,95.73,250.00,15.00,M,29.57,1002.40,3.00,M,SCT,BKN,OVC,   ,400.00,1500.00,2100.00,M,-SN FG,M,M,M,M,M,M,20.78,METAR KBGM 271925Z 25015KT 3SM -SN FG SCT004 BKN015 OVC021 00/M01 A2957 RMK TWR VSBY 31/2 PK WND 2630/1859; SLP024 T00001006
BGM,1996-01-27 20:00,32.00,30.02,92.29,230.00,9.00,M,29.59,1003.10,2.00,18.00,OVC,   ,   ,   ,2500.00,M,M,M,-SN FG,M,M,M,M,M,M,23.51,METAR KBGM 272000Z 23009G18KT 2SM -SN FG OVC025 00/M01 A2959 RMK SFC VSBY 31/2 PK WND 2630/1859; SLP031 T00001011
BGM,1996-01-27 21:00,33.08,24.08,69.17,250.00,13.00,M,29.59,1003.00,10.00,21.00,OVC,   ,   ,   ,7500.00,M,M,M,M,M,M,M,M,M,M,22.95,METAR KBGM 272100Z 25013G21KT 10SM OVC075 01/M04 A2959 RMK 6004/ SE15 PRESRR; SLP030 T00061044 55000
BGM,1996-01-27 22:00,33.98,21.02,58.66,270.00,16.00,M,29.62,1004.10,10.00,M,SCT,   ,   ,   ,11000.00,M,M,M,M,M,M,M,M,M,M,23.00,METAR KBGM 272200Z 27016KT 10SM SCT110 01/M06 A2962 RMK PRESRR ; SLP041 T00111061
BGM,1996-01-27 23:00,30.02,17.96,60.38,270.00,14.00,M,29.67,1005.80,10.00,21.00,BKN,OVC,   ,   ,4100.00,4800.00,M,M,M,M,M,M,M,M,M,18.61,METAR KBGM 272300Z 27014G21KT 10SM BKN041 OVC048 M01/M08 A2967 RMK OVC V BKN PK WND 2626/2218 PRESRR; SLP058 T10111078
