
agency_cd	site_no	datetime	tz_cd	122154_00060	122154_00060_cd
USGS	01576000	1996-01-17 21:28	EST	17600	A:[91]
USGS	01576000	1996-01-17 21:37	EST	17600	A:[91]
USGS	01576000	1996-01-17 21:58	EST	17600	A:[91]
USGS	01576000	1996-01-17 22:28	EST	17600	A:[91]
USGS	01576000	1996-01-17 22:58	EST	17600	A:[91]
USGS	01576000	1996-01-17 23:28	EST	17600	A:[91]
USGS	01576000	1996-01-17 23:58	EST	17600	A:[91]
USGS	01576000	1996-01-18 00:00	EST	17600	A:[91]
USGS	01576000	1996-01-18 00:02	EST	17600	A:[91]
USGS	01576000	1996-01-18 00:28	EST	17600	A:[91]
USGS	01576000	1996-01-18 00:58	EST	17600	A:[91]
USGS	01576000	1996-01-18 01:28	EST	17700	A:[91]
USGS	01576000	1996-01-18 01:58	EST	17700	A:[91]
USGS	01576000	1996-01-18 02:28	EST	17700	A:[91]
USGS	01576000	1996-01-18 02:58	EST	17700	A:[91]
USGS	01576000	1996-01-18 03:28	EST	17700	A:[91]
USGS	01576000	1996-01-18 03:58	EST	17800	A:[91]
USGS	01576000	1996-01-18 04:28	EST	17900	A:[91]
USGS	01576000	1996-01-18 04:58	EST	17900	A:[91]
USGS	01576000	1996-01-18 05:28	EST	18000	A:[91]
USGS	01576000	1996-01-18 05:58	EST	18000	A:[91]
USGS	01576000	1996-01-18 06:28	EST	18000	A:[91]
USGS	01576000	1996-01-18 06:30	EST	18000	A:[91]
USGS	01576000	1996-01-18 06:58	EST	18100	A:[91]
USGS	01576000	1996-01-18 07:28	EST	18100	A:[91]
USGS	01576000	1996-01-18 07:58	EST	18200	A:[91]
USGS	01576000	1996-01-18 08:28	EST	18200	A:[91]
USGS	01576000	1996-01-18 08:58	EST	18200	A:[91]
USGS	01576000	1996-01-18 09:28	EST	18200	A:[91]
USGS	01576000	1996-01-18 09:58	EST	18200	A:[91]
USGS	01576000	1996-01-18 10:28	EST	18200	A:[91]
