
agency_cd	site_no	datetime	tz_cd	121945_00060	121945_00060_cd
USGS	01551500	1996-01-23 11:43	EST	46000	A:[91]
USGS	01551500	1996-01-23 11:58	EST	46000	A:[91]
USGS	01551500	1996-01-23 12:13	EST	45900	A:[91]
USGS	01551500	1996-01-23 12:28	EST	45800	A:[91]
USGS	01551500	1996-01-23 12:43	EST	45700	A:[91]
USGS	01551500	1996-01-23 12:58	EST	45600	A:[91]
USGS	01551500	1996-01-23 13:13	EST	45600	A:[91]
USGS	01551500	1996-01-23 13:28	EST	45500	A:[91]
USGS	01551500	1996-01-23 13:43	EST	45400	A:[91]
USGS	01551500	1996-01-23 13:58	EST	45300	A:[91]
USGS	01551500	1996-01-23 14:13	EST	45200	A:[91]
USGS	01551500	1996-01-23 14:28	EST	45100	A:[91]
USGS	01551500	1996-01-23 14:43	EST	45000	A:[91]
USGS	01551500	1996-01-23 14:58	EST	45000	A:[91]
USGS	01551500	1996-01-23 15:13	EST	44900	A:[91]
USGS	01551500	1996-01-23 15:28	EST	44900	A:[91]
USGS	01551500	1996-01-23 15:43	EST	44700	A:[91]
USGS	01551500	1996-01-23 15:58	EST	44700	A:[91]
USGS	01551500	1996-01-23 16:13	EST	44500	A:[91]
USGS	01551500	1996-01-23 16:28	EST	44500	A:[91]
USGS	01551500	1996-01-23 16:43	EST	44500	A:[91]
USGS	01551500	1996-01-23 16:58	EST	44400	A:[91]
USGS	01551500	1996-01-23 17:13	EST	44300	A:[91]
USGS	01551500	1996-01-23 17:28	EST	44200	A:[91]
USGS	01551500	1996-01-23 17:43	EST	44100	A:[91]
USGS	01551500	1996-01-23 17:58	EST	44000	A:[91]
USGS	01551500	1996-01-23 18:13	EST	43900	A:[91]
USGS	01551500	1996-01-23 18:28	EST	43900	A:[91]
USGS	01551500	1996-01-23 18:43	EST	43800	A:[91]
USGS	01551500	1996-01-23 18:58	EST	43700	A:[91]
USGS	01551500	1996-01-23 19:13	EST	43600	A:[91]
USGS	01551500	1996-01-23 19:28	EST	43600	A:[91]
USGS	01551500	1996-01-23 19:43	EST	43400	A:[91]
USGS	01551500	1996-01-23 19:58	EST	43400	A:[91]
USGS	01551500	1996-01-23 20:13	EST	43400	A:[91]
USGS	01551500	1996-01-23 20:28	EST	43200	A:[91]
USGS	01551500	1996-01-23 20:43	EST	43200	A:[91]
USGS	01551500	1996-01-23 20:58	EST	43100	A:[91]
USGS	01551500	1996-01-23 21:13	EST	43100	A:[91]
USGS	01551500	1996-01-23 21:28	EST	43000	A:[91]
USGS	01551500	1996-01-23 21:43	EST	42900	A:[91]
USGS	01551500	1996-01-23 21:58	EST	42800	A:[91]
USGS	01551500	1996-01-23 22:13	EST	42800	A:[91]
USGS	01551500	1996-01-23 22:28	EST	42700	A:[91]
USGS	01551500	1996-01-23 22:43	EST	42600	A:[91]
USGS	01551500	1996-01-23 22:58	EST	42500	A:[91]
USGS	01551500	1996-01-23 23:13	EST	42500	A:[91]
USGS	01551500	1996-01-23 23:28	EST	42400	A:[91]
USGS	01551500	1996-01-23 23:43	EST	42300	A:[91]
USGS	01551500	1996-01-23 23:58	EST	42200	A:[91]
