
agency_cd	site_no	datetime	tz_cd	121726_00060	121726_00060_cd
USGS	01518700	1996-01-17 01:29	EST	154	A:[91]
USGS	01518700	1996-01-17 01:44	EST	154	A:[91]
USGS	01518700	1996-01-17 01:59	EST	154	A:[91]
USGS	01518700	1996-01-17 02:14	EST	154	A:[91]
USGS	01518700	1996-01-17 02:29	EST	154	A:[91]
USGS	01518700	1996-01-17 02:44	EST	154	A:[91]
USGS	01518700	1996-01-17 02:59	EST	154	A:[91]
USGS	01518700	1996-01-17 03:14	EST	154	A:[91]
USGS	01518700	1996-01-17 03:29	EST	154	A:[91]
USGS	01518700	1996-01-17 03:44	EST	154	A:[91]
USGS	01518700	1996-01-17 03:59	EST	154	A:[91]
USGS	01518700	1996-01-17 04:14	EST	154	A:[91]
USGS	01518700	1996-01-17 04:29	EST	154	A:[91]
USGS	01518700	1996-01-17 04:44	EST	154	A:[91]
USGS	01518700	1996-01-17 04:59	EST	154	A:[91]
USGS	01518700	1996-01-17 05:14	EST	154	A:[91]
USGS	01518700	1996-01-17 05:29	EST	154	A:[91]
USGS	01518700	1996-01-17 05:44	EST	154	A:[91]
USGS	01518700	1996-01-17 05:59	EST	154	A:[91]
USGS	01518700	1996-01-17 06:14	EST	154	A:[91]
USGS	01518700	1996-01-17 06:29	EST	154	A:[91]
USGS	01518700	1996-01-17 06:44	EST	154	A:[91]
USGS	01518700	1996-01-17 06:59	EST	154	A:[91]
USGS	01518700	1996-01-17 07:14	EST	154	A:[91]
USGS	01518700	1996-01-17 07:29	EST	154	A:[91]
USGS	01518700	1996-01-17 07:44	EST	154	A:[91]
USGS	01518700	1996-01-17 07:59	EST	154	A:[91]
USGS	01518700	1996-01-17 08:14	EST	154	A:[91]
USGS	01518700	1996-01-17 08:29	EST	154	A:[91]
USGS	01518700	1996-01-17 08:44	EST	154	A:[91]
USGS	01518700	1996-01-17 08:59	EST	154	A:[91]
USGS	01518700	1996-01-17 09:14	EST	154	A:[91]
USGS	01518700	1996-01-17 09:29	EST	154	A:[91]
